,UCT Date,Custom Date,Temp (C)
64,01/03/10 12:53:00,01/03/10 04:53:00,9.4
65,01/03/10 13:53:00,01/03/10 05:53:00,8.9
66,01/03/10 14:53:00,01/03/10 06:53:00,10.0
67,01/03/10 15:53:00,01/03/10 07:53:00,11.7
68,01/03/10 16:53:00,01/03/10 08:53:00,15.0
69,01/03/10 17:53:00,01/03/10 09:53:00,20.0
70,01/03/10 18:53:00,01/03/10 10:53:00,23.3
71,01/03/10 19:53:00,01/03/10 11:53:00,23.3
72,01/03/10 20:53:00,01/03/10 12:53:00,23.3
73,01/03/10 21:53:00,01/03/10 13:53:00,23.3
74,01/03/10 22:53:00,01/03/10 14:53:00,22.2
75,01/03/10 23:53:00,01/03/10 15:53:00,20.0
76,01/04/10 00:53:00,01/03/10 16:53:00,18.3
77,01/04/10 01:53:00,01/03/10 17:53:00,17.2
78,01/04/10 02:53:00,01/03/10 18:53:00,15.0
79,01/04/10 03:53:00,01/03/10 19:53:00,13.9
80,01/04/10 04:53:00,01/03/10 20:53:00,13.3
81,01/04/10 05:53:00,01/03/10 21:53:00,12.8
82,01/04/10 06:53:00,01/03/10 22:53:00,11.1
83,01/04/10 07:53:00,01/03/10 23:53:00,11.7
84,01/04/10 07:59:00,01/03/10 23:59:00,#N/A
85,01/04/10 08:53:00,01/04/10 00:53:00,9.4
86,01/04/10 09:53:00,01/04/10 01:53:00,9.4
87,01/04/10 10:53:00,01/04/10 02:53:00,10.0
88,01/04/10 11:53:00,01/04/10 03:53:00,10.6
89,01/04/10 12:53:00,01/04/10 04:53:00,10.6
90,01/04/10 13:53:00,01/04/10 05:53:00,8.9
91,01/04/10 14:53:00,01/04/10 06:53:00,9.4
92,01/04/10 15:53:00,01/04/10 07:53:00,11.1
93,01/04/10 16:53:00,01/04/10 08:53:00,15.6
94,01/04/10 17:53:00,01/04/10 09:53:00,18.9
95,01/04/10 18:53:00,01/04/10 10:53:00,20.0
96,01/04/10 19:53:00,01/04/10 11:53:00,20.6
97,01/04/10 20:53:00,01/04/10 12:53:00,22.2
98,01/04/10 21:53:00,01/04/10 13:53:00,22.2
99,01/04/10 22:53:00,01/04/10 14:53:00,21.7
100,01/04/10 23:53:00,01/04/10 15:53:00,21.1
101,01/05/10 00:53:00,01/04/10 16:53:00,18.9
102,01/05/10 01:53:00,01/04/10 17:53:00,16.1
103,01/05/10 02:53:00,01/04/10 18:53:00,15.6
104,01/05/10 03:53:00,01/04/10 19:53:00,13.9
105,01/05/10 04:53:00,01/04/10 20:53:00,11.7
106,01/05/10 05:53:00,01/04/10 21:53:00,11.7
107,01/05/10 06:53:00,01/04/10 22:53:00,12.2
108,01/05/10 07:53:00,01/04/10 23:53:00,9.4
109,01/05/10 07:59:00,01/04/10 23:59:00,#N/A
110,01/05/10 08:53:00,01/05/10 00:53:00,10.0
111,01/05/10 09:53:00,01/05/10 01:53:00,8.9
112,01/05/10 10:53:00,01/05/10 02:53:00,8.9
113,01/05/10 11:53:00,01/05/10 03:53:00,10.6
114,01/05/10 12:53:00,01/05/10 04:53:00,8.3
115,01/05/10 13:53:00,01/05/10 05:53:00,9.4
116,01/05/10 14:53:00,01/05/10 06:53:00,7.2
117,01/05/10 15:53:00,01/05/10 07:53:00,12.8
118,01/05/10 16:53:00,01/05/10 08:53:00,15.6
119,01/05/10 17:53:00,01/05/10 09:53:00,18.3
120,01/05/10 18:53:00,01/05/10 10:53:00,20.0
121,01/05/10 19:53:00,01/05/10 11:53:00,21.1
122,01/05/10 20:53:00,01/05/10 12:53:00,22.2
123,01/05/10 21:53:00,01/05/10 13:53:00,22.8
124,01/05/10 22:53:00,01/05/10 14:53:00,22.8
125,01/05/10 23:53:00,01/05/10 15:53:00,23.3
126,01/06/10 00:53:00,01/05/10 16:53:00,20.0
127,01/06/10 01:53:00,01/05/10 17:53:00,16.7
128,01/06/10 02:53:00,01/05/10 18:53:00,14.4
129,01/06/10 03:53:00,01/05/10 19:53:00,14.4
130,01/06/10 04:53:00,01/05/10 20:53:00,12.8
131,01/06/10 05:53:00,01/05/10 21:53:00,11.1
132,01/06/10 06:53:00,01/05/10 22:53:00,11.7
133,01/06/10 07:53:00,01/05/10 23:53:00,10.0
134,01/06/10 07:59:00,01/05/10 23:59:00,#N/A
135,01/06/10 08:53:00,01/06/10 00:53:00,10.0
136,01/06/10 09:53:00,01/06/10 01:53:00,11.1
137,01/06/10 10:53:00,01/06/10 02:53:00,10.0
138,01/06/10 11:53:00,01/06/10 03:53:00,10.0
139,01/06/10 12:53:00,01/06/10 04:53:00,10.6
140,01/06/10 13:53:00,01/06/10 05:53:00,9.4
141,01/06/10 14:53:00,01/06/10 06:53:00,10.0
142,01/06/10 15:53:00,01/06/10 07:53:00,12.2
143,01/06/10 16:53:00,01/06/10 08:53:00,13.3
144,01/06/10 17:53:00,01/06/10 09:53:00,18.3
145,01/06/10 18:53:00,01/06/10 10:53:00,20.6
146,01/06/10 19:53:00,01/06/10 11:53:00,21.1
147,01/06/10 20:53:00,01/06/10 12:53:00,20.6
148,01/06/10 21:53:00,01/06/10 13:53:00,22.2
149,01/06/10 22:53:00,01/06/10 14:53:00,22.2
150,01/06/10 23:53:00,01/06/10 15:53:00,22.2
151,01/07/10 00:53:00,01/06/10 16:53:00,20.0
152,01/07/10 01:53:00,01/06/10 17:53:00,17.2
153,01/07/10 02:53:00,01/06/10 18:53:00,15.0
154,01/07/10 03:53:00,01/06/10 19:53:00,12.8
155,01/07/10 04:53:00,01/06/10 20:53:00,11.7
156,01/07/10 05:53:00,01/06/10 21:53:00,11.1
157,01/07/10 06:53:00,01/06/10 22:53:00,11.1
158,01/07/10 07:53:00,01/06/10 23:53:00,11.1
159,01/07/10 07:59:00,01/06/10 23:59:00,#N/A
160,01/07/10 08:53:00,01/07/10 00:53:00,11.7
161,01/07/10 09:53:00,01/07/10 01:53:00,10.0
162,01/07/10 10:53:00,01/07/10 02:53:00,9.4
163,01/07/10 11:53:00,01/07/10 03:53:00,9.4
164,01/07/10 12:53:00,01/07/10 04:53:00,10.6
165,01/07/10 13:53:00,01/07/10 05:53:00,10.0
166,01/07/10 14:53:00,01/07/10 06:53:00,8.3
167,01/07/10 15:53:00,01/07/10 07:53:00,10.0
168,01/07/10 16:53:00,01/07/10 08:53:00,16.1
169,01/07/10 17:53:00,01/07/10 09:53:00,16.7
170,01/07/10 18:53:00,01/07/10 10:53:00,18.3
171,01/07/10 19:53:00,01/07/10 11:53:00,21.1
172,01/07/10 20:53:00,01/07/10 12:53:00,21.7
173,01/07/10 21:53:00,01/07/10 13:53:00,22.8
174,01/07/10 22:53:00,01/07/10 14:53:00,23.3
175,01/07/10 23:53:00,01/07/10 15:53:00,22.2
176,01/08/10 00:53:00,01/07/10 16:53:00,19.4
177,01/08/10 01:53:00,01/07/10 17:53:00,17.2
178,01/08/10 02:53:00,01/07/10 18:53:00,15.6
179,01/08/10 03:53:00,01/07/10 19:53:00,15.0
180,01/08/10 04:53:00,01/07/10 20:53:00,13.3
181,01/08/10 05:53:00,01/07/10 21:53:00,12.2
182,01/08/10 06:53:00,01/07/10 22:53:00,12.2
183,01/08/10 07:53:00,01/07/10 23:53:00,12.2
184,01/08/10 07:59:00,01/07/10 23:59:00,#N/A
185,01/08/10 08:53:00,01/08/10 00:53:00,10.0
186,01/08/10 09:53:00,01/08/10 01:53:00,13.3
187,01/08/10 10:53:00,01/08/10 02:53:00,12.2
188,01/08/10 11:53:00,01/08/10 03:53:00,12.2
189,01/08/10 12:53:00,01/08/10 04:53:00,12.2
190,01/08/10 13:53:00,01/08/10 05:53:00,11.1
191,01/08/10 14:53:00,01/08/10 06:53:00,12.8
192,01/08/10 15:53:00,01/08/10 07:53:00,14.4
193,01/08/10 16:53:00,01/08/10 08:53:00,15.6
194,01/08/10 17:53:00,01/08/10 09:53:00,20.0
195,01/08/10 18:53:00,01/08/10 10:53:00,21.7
196,01/08/10 19:53:00,01/08/10 11:53:00,22.2
197,01/08/10 20:53:00,01/08/10 12:53:00,22.2
198,01/08/10 21:53:00,01/08/10 13:53:00,22.2
199,01/08/10 22:53:00,01/08/10 14:53:00,22.2
200,01/08/10 23:53:00,01/08/10 15:53:00,21.1
201,01/09/10 00:53:00,01/08/10 16:53:00,19.4
202,01/09/10 01:53:00,01/08/10 17:53:00,18.3
203,01/09/10 02:53:00,01/08/10 18:53:00,16.1
204,01/09/10 03:53:00,01/08/10 19:53:00,15.0
205,01/09/10 04:53:00,01/08/10 20:53:00,13.9
206,01/09/10 05:53:00,01/08/10 21:53:00,13.3
207,01/09/10 06:53:00,01/08/10 22:53:00,13.3
208,01/09/10 07:53:00,01/08/10 23:53:00,12.8
209,01/09/10 07:59:00,01/08/10 23:59:00,#N/A
210,01/09/10 08:53:00,01/09/10 00:53:00,11.7
211,01/09/10 09:53:00,01/09/10 01:53:00,10.6
212,01/09/10 10:53:00,01/09/10 02:53:00,11.1
213,01/09/10 11:53:00,01/09/10 03:53:00,10.0
214,01/09/10 12:53:00,01/09/10 04:53:00,10.0
215,01/09/10 13:53:00,01/09/10 05:53:00,9.4
216,01/09/10 14:53:00,01/09/10 06:53:00,8.9
217,01/09/10 15:53:00,01/09/10 07:53:00,11.7
218,01/09/10 16:53:00,01/09/10 08:53:00,15.0
219,01/09/10 17:53:00,01/09/10 09:53:00,18.3
220,01/09/10 18:53:00,01/09/10 10:53:00,20.0
221,01/09/10 19:53:00,01/09/10 11:53:00,20.6
222,01/09/10 20:53:00,01/09/10 12:53:00,21.7
223,01/09/10 21:53:00,01/09/10 13:53:00,21.7
224,01/09/10 22:53:00,01/09/10 14:53:00,21.7
225,01/09/10 23:53:00,01/09/10 15:53:00,21.1
226,01/10/10 00:53:00,01/09/10 16:53:00,19.4
227,01/10/10 01:53:00,01/09/10 17:53:00,17.2
228,01/10/10 02:53:00,01/09/10 18:53:00,15.6
229,01/10/10 03:53:00,01/09/10 19:53:00,15.6
230,01/10/10 04:53:00,01/09/10 20:53:00,14.4
231,01/10/10 05:53:00,01/09/10 21:53:00,13.9
232,01/10/10 06:53:00,01/09/10 22:53:00,13.3
233,01/10/10 07:53:00,01/09/10 23:53:00,13.9
234,01/10/10 07:59:00,01/09/10 23:59:00,#N/A
235,01/10/10 08:53:00,01/10/10 00:53:00,12.8
236,01/10/10 09:53:00,01/10/10 01:53:00,12.2
237,01/10/10 10:53:00,01/10/10 02:53:00,12.8
238,01/10/10 11:53:00,01/10/10 03:53:00,11.7
239,01/10/10 12:53:00,01/10/10 04:53:00,10.0
240,01/10/10 13:53:00,01/10/10 05:53:00,10.0
241,01/10/10 14:53:00,01/10/10 06:53:00,10.0
242,01/10/10 15:53:00,01/10/10 07:53:00,11.1
243,01/10/10 16:53:00,01/10/10 08:53:00,15.6
244,01/10/10 17:53:00,01/10/10 09:53:00,18.3
245,01/10/10 18:53:00,01/10/10 10:53:00,20.6
246,01/10/10 19:53:00,01/10/10 11:53:00,21.7
247,01/10/10 20:53:00,01/10/10 12:53:00,22.8
248,01/10/10 21:53:00,01/10/10 13:53:00,23.3
249,01/10/10 22:53:00,01/10/10 14:53:00,23.3
250,01/10/10 23:53:00,01/10/10 15:53:00,22.8
251,01/11/10 00:53:00,01/10/10 16:53:00,21.1
252,01/11/10 01:53:00,01/10/10 17:53:00,17.2
253,01/11/10 02:53:00,01/10/10 18:53:00,15.6
254,01/11/10 03:53:00,01/10/10 19:53:00,15.0
255,01/11/10 04:53:00,01/10/10 20:53:00,13.9
256,01/11/10 05:53:00,01/10/10 21:53:00,12.8
257,01/11/10 06:53:00,01/10/10 22:53:00,12.2
258,01/11/10 07:53:00,01/10/10 23:53:00,11.1
259,01/11/10 07:59:00,01/10/10 23:59:00,#N/A
260,01/11/10 08:53:00,01/11/10 00:53:00,11.7
261,01/11/10 09:53:00,01/11/10 01:53:00,12.2
262,01/11/10 10:53:00,01/11/10 02:53:00,11.7
263,01/11/10 11:53:00,01/11/10 03:53:00,12.8
264,01/11/10 12:53:00,01/11/10 04:53:00,12.2
265,01/11/10 13:53:00,01/11/10 05:53:00,9.4
266,01/11/10 14:53:00,01/11/10 06:53:00,10.6
267,01/11/10 15:53:00,01/11/10 07:53:00,14.4
268,01/11/10 16:53:00,01/11/10 08:53:00,17.8
269,01/11/10 17:53:00,01/11/10 09:53:00,20.6
270,01/11/10 18:53:00,01/11/10 10:53:00,21.7
271,01/11/10 19:53:00,01/11/10 11:53:00,23.3
272,01/11/10 20:53:00,01/11/10 12:53:00,23.9
273,01/11/10 21:53:00,01/11/10 13:53:00,23.9
274,01/11/10 22:53:00,01/11/10 14:53:00,23.9
275,01/11/10 23:53:00,01/11/10 15:53:00,22.8
276,01/12/10 00:53:00,01/11/10 16:53:00,20.6
277,01/12/10 01:53:00,01/11/10 17:53:00,19.4
278,01/12/10 02:53:00,01/11/10 18:53:00,15.6
279,01/12/10 03:53:00,01/11/10 19:53:00,15.0
280,01/12/10 04:53:00,01/11/10 20:53:00,13.9
281,01/12/10 05:53:00,01/11/10 21:53:00,13.3
282,01/12/10 06:53:00,01/11/10 22:53:00,11.7
283,01/12/10 07:53:00,01/11/10 23:53:00,11.1
284,01/12/10 07:59:00,01/11/10 23:59:00,#N/A
285,01/12/10 08:53:00,01/12/10 00:53:00,10.6
286,01/12/10 09:53:00,01/12/10 01:53:00,12.2
287,01/12/10 10:53:00,01/12/10 02:53:00,12.2
288,01/12/10 11:53:00,01/12/10 03:53:00,10.6
289,01/12/10 12:53:00,01/12/10 04:53:00,10.6
290,01/12/10 13:53:00,01/12/10 05:53:00,10.0
291,01/12/10 14:53:00,01/12/10 06:53:00,10.0
292,01/12/10 15:53:00,01/12/10 07:53:00,12.8
293,01/12/10 16:53:00,01/12/10 08:53:00,14.4
294,01/12/10 17:53:00,01/12/10 09:53:00,17.8
295,01/12/10 18:53:00,01/12/10 10:53:00,21.1
296,01/12/10 19:53:00,01/12/10 11:53:00,22.8
297,01/12/10 20:53:00,01/12/10 12:53:00,23.3
298,01/12/10 21:53:00,01/12/10 13:53:00,23.9
299,01/12/10 22:53:00,01/12/10 14:53:00,23.3
300,01/12/10 23:53:00,01/12/10 15:53:00,22.8
301,01/13/10 00:53:00,01/12/10 16:53:00,20.6
302,01/13/10 01:53:00,01/12/10 17:53:00,17.2
303,01/13/10 02:53:00,01/12/10 18:53:00,16.1
304,01/13/10 03:53:00,01/12/10 19:53:00,13.9
305,01/13/10 04:53:00,01/12/10 20:53:00,12.8
306,01/13/10 05:53:00,01/12/10 21:53:00,13.9
307,01/13/10 06:53:00,01/12/10 22:53:00,13.3
308,01/13/10 07:53:00,01/12/10 23:53:00,12.8
309,01/13/10 08:53:00,01/13/10 00:53:00,11.1
310,01/13/10 09:53:00,01/13/10 01:53:00,11.1
311,01/13/10 10:53:00,01/13/10 02:53:00,10.6
312,01/13/10 11:53:00,01/13/10 03:53:00,10.0
313,01/13/10 12:53:00,01/13/10 04:53:00,9.4
314,01/13/10 13:53:00,01/13/10 05:53:00,10.0
315,01/13/10 14:53:00,01/13/10 06:53:00,11.1
316,01/13/10 15:53:00,01/13/10 07:53:00,12.8
317,01/13/10 16:53:00,01/13/10 08:53:00,16.1
318,01/13/10 17:53:00,01/13/10 09:53:00,17.8
319,01/13/10 18:53:00,01/13/10 10:53:00,#N/A
320,01/13/10 19:53:00,01/13/10 11:53:00,21.7
321,01/13/10 20:53:00,01/13/10 12:53:00,22.8
322,01/13/10 21:08:00,01/13/10 13:08:00,22.0
323,01/13/10 21:53:00,01/13/10 13:53:00,22.8
324,01/13/10 22:53:00,01/13/10 14:53:00,22.8
325,01/13/10 23:53:00,01/13/10 15:53:00,20.6
326,01/14/10 00:53:00,01/13/10 16:53:00,19.4
327,01/14/10 01:53:00,01/13/10 17:53:00,19.4
328,01/14/10 02:53:00,01/13/10 18:53:00,19.4
329,01/14/10 03:53:00,01/13/10 19:53:00,16.7
330,01/14/10 04:53:00,01/13/10 20:53:00,15.6
331,01/14/10 05:53:00,01/13/10 21:53:00,13.9
332,01/14/10 06:53:00,01/13/10 22:53:00,13.3
333,01/14/10 07:53:00,01/13/10 23:53:00,10.0
334,01/14/10 07:59:00,01/13/10 23:59:00,#N/A
335,01/14/10 08:53:00,01/14/10 00:53:00,12.2
336,01/14/10 09:53:00,01/14/10 01:53:00,11.1
337,01/14/10 10:53:00,01/14/10 02:53:00,10.0
338,01/14/10 11:53:00,01/14/10 03:53:00,11.1
339,01/14/10 12:53:00,01/14/10 04:53:00,10.0
340,01/14/10 13:53:00,01/14/10 05:53:00,11.1
341,01/14/10 14:53:00,01/14/10 06:53:00,12.2
342,01/14/10 15:53:00,01/14/10 07:53:00,16.1
343,01/14/10 16:53:00,01/14/10 08:53:00,19.4
344,01/14/10 17:53:00,01/14/10 09:53:00,21.1
345,01/14/10 18:53:00,01/14/10 10:53:00,22.2
346,01/14/10 19:53:00,01/14/10 11:53:00,23.3
347,01/14/10 20:53:00,01/14/10 12:53:00,23.9
348,01/14/10 21:53:00,01/14/10 13:53:00,23.3
349,01/14/10 22:53:00,01/14/10 14:53:00,23.9
350,01/14/10 23:53:00,01/14/10 15:53:00,23.3
351,01/15/10 00:53:00,01/14/10 16:53:00,21.1
352,01/15/10 01:53:00,01/14/10 17:53:00,20.6
353,01/15/10 02:53:00,01/14/10 18:53:00,18.9
354,01/15/10 03:53:00,01/14/10 19:53:00,20.0
355,01/15/10 04:53:00,01/14/10 20:53:00,18.3
356,01/15/10 05:53:00,01/14/10 21:53:00,19.4
357,01/15/10 06:53:00,01/14/10 22:53:00,20.6
358,01/15/10 07:53:00,01/14/10 23:53:00,15.6
359,01/15/10 07:59:00,01/14/10 23:59:00,#N/A
360,01/15/10 08:53:00,01/15/10 00:53:00,15.6
361,01/15/10 09:53:00,01/15/10 01:53:00,13.9
362,01/15/10 10:53:00,01/15/10 02:53:00,15.0
363,01/15/10 11:53:00,01/15/10 03:53:00,15.6
364,01/15/10 12:53:00,01/15/10 04:53:00,15.0
365,01/15/10 13:53:00,01/15/10 05:53:00,13.9
366,01/15/10 14:53:00,01/15/10 06:53:00,13.9
367,01/15/10 15:53:00,01/15/10 07:53:00,16.1
368,01/15/10 16:53:00,01/15/10 08:53:00,18.3
369,01/15/10 17:53:00,01/15/10 09:53:00,21.1
370,01/15/10 18:53:00,01/15/10 10:53:00,22.2
371,01/15/10 19:53:00,01/15/10 11:53:00,23.3
372,01/15/10 20:53:00,01/15/10 12:53:00,23.3
373,01/15/10 21:53:00,01/15/10 13:53:00,22.8
374,01/15/10 22:53:00,01/15/10 14:53:00,23.3
375,01/15/10 23:53:00,01/15/10 15:53:00,22.2
376,01/16/10 00:53:00,01/15/10 16:53:00,20.6
377,01/16/10 01:53:00,01/15/10 17:53:00,18.9
378,01/16/10 02:53:00,01/15/10 18:53:00,17.2
379,01/16/10 03:53:00,01/15/10 19:53:00,15.6
380,01/16/10 04:53:00,01/15/10 20:53:00,15.0
381,01/16/10 05:53:00,01/15/10 21:53:00,15.0
382,01/16/10 06:53:00,01/15/10 22:53:00,13.3
383,01/16/10 07:53:00,01/15/10 23:53:00,13.3
384,01/16/10 07:59:00,01/15/10 23:59:00,#N/A
385,01/16/10 08:53:00,01/16/10 00:53:00,13.3
386,01/16/10 09:53:00,01/16/10 01:53:00,12.8
387,01/16/10 10:53:00,01/16/10 02:53:00,12.2
388,01/16/10 11:53:00,01/16/10 03:53:00,13.3
389,01/16/10 12:53:00,01/16/10 04:53:00,12.8
390,01/16/10 13:53:00,01/16/10 05:53:00,11.7
391,01/16/10 14:53:00,01/16/10 06:53:00,12.2
392,01/16/10 15:53:00,01/16/10 07:53:00,12.2
393,01/16/10 16:53:00,01/16/10 08:53:00,15.6
394,01/16/10 17:53:00,01/16/10 09:53:00,17.2
395,01/16/10 18:53:00,01/16/10 10:53:00,18.3
396,01/16/10 19:53:00,01/16/10 11:53:00,21.7
397,01/16/10 20:53:00,01/16/10 12:53:00,21.1
398,01/16/10 21:53:00,01/16/10 13:53:00,22.2
399,01/16/10 22:53:00,01/16/10 14:53:00,21.1
400,01/16/10 23:53:00,01/16/10 15:53:00,20.6
401,01/17/10 00:53:00,01/16/10 16:53:00,19.4
402,01/17/10 01:53:00,01/16/10 17:53:00,18.9
403,01/17/10 02:53:00,01/16/10 18:53:00,16.7
404,01/17/10 03:53:00,01/16/10 19:53:00,15.6
405,01/17/10 04:53:00,01/16/10 20:53:00,15.6
406,01/17/10 05:53:00,01/16/10 21:53:00,13.9
407,01/17/10 06:53:00,01/16/10 22:53:00,15.0
408,01/17/10 07:53:00,01/16/10 23:53:00,12.8
409,01/17/10 07:59:00,01/16/10 23:59:00,#N/A
410,01/17/10 08:53:00,01/17/10 00:53:00,12.2
411,01/17/10 09:53:00,01/17/10 01:53:00,10.6
412,01/17/10 10:53:00,01/17/10 02:53:00,11.1
413,01/17/10 11:51:00,01/17/10 03:51:00,12.0
414,01/17/10 11:53:00,01/17/10 03:53:00,11.7
415,01/17/10 12:53:00,01/17/10 04:53:00,11.7
416,01/17/10 13:53:00,01/17/10 05:53:00,11.1
417,01/17/10 14:53:00,01/17/10 06:53:00,11.1
418,01/17/10 15:53:00,01/17/10 07:53:00,12.8
419,01/17/10 16:53:00,01/17/10 08:53:00,13.9
420,01/17/10 17:53:00,01/17/10 09:53:00,17.2
421,01/17/10 18:53:00,01/17/10 10:53:00,19.4
422,01/17/10 19:53:00,01/17/10 11:53:00,20.0
423,01/17/10 20:53:00,01/17/10 12:53:00,21.1
424,01/17/10 21:53:00,01/17/10 13:53:00,21.7
425,01/17/10 22:53:00,01/17/10 14:53:00,21.7
426,01/17/10 23:53:00,01/17/10 15:53:00,20.6
427,01/18/10 00:53:00,01/17/10 16:53:00,19.4
428,01/18/10 01:53:00,01/17/10 17:53:00,17.8
429,01/18/10 02:53:00,01/17/10 18:53:00,17.2
430,01/18/10 03:53:00,01/17/10 19:53:00,16.7
431,01/18/10 04:53:00,01/17/10 20:53:00,16.1
432,01/18/10 05:53:00,01/17/10 21:53:00,15.6
433,01/18/10 06:53:00,01/17/10 22:53:00,15.0
434,01/18/10 07:53:00,01/17/10 23:53:00,15.0
435,01/18/10 07:59:00,01/17/10 23:59:00,#N/A
436,01/18/10 08:53:00,01/18/10 00:53:00,13.3
437,01/18/10 09:53:00,01/18/10 01:53:00,13.3
438,01/18/10 10:53:00,01/18/10 02:53:00,12.8
439,01/18/10 11:53:00,01/18/10 03:53:00,12.2
440,01/18/10 12:53:00,01/18/10 04:53:00,12.8
441,01/18/10 13:53:00,01/18/10 05:53:00,12.8
442,01/18/10 14:53:00,01/18/10 06:53:00,11.7
443,01/18/10 15:53:00,01/18/10 07:53:00,12.8
444,01/18/10 16:53:00,01/18/10 08:53:00,12.8
445,01/18/10 17:05:00,01/18/10 09:05:00,13.0
446,01/18/10 17:53:00,01/18/10 09:53:00,14.4
447,01/18/10 18:53:00,01/18/10 10:53:00,13.9
448,01/18/10 19:53:00,01/18/10 11:53:00,13.9
449,01/18/10 20:53:00,01/18/10 12:53:00,15.6
450,01/18/10 21:53:00,01/18/10 13:53:00,16.7
451,01/18/10 22:44:00,01/18/10 14:44:00,15.0
452,01/18/10 22:53:00,01/18/10 14:53:00,14.4
453,01/18/10 23:02:00,01/18/10 15:02:00,14.0
454,01/18/10 23:29:00,01/18/10 15:29:00,13.0
455,01/18/10 23:53:00,01/18/10 15:53:00,13.3
456,01/19/10 00:08:00,01/18/10 16:08:00,13.0
457,01/19/10 00:20:00,01/18/10 16:20:00,13.0
458,01/19/10 00:30:00,01/18/10 16:30:00,13.0
459,01/19/10 00:36:00,01/18/10 16:36:00,13.0
460,01/19/10 00:53:00,01/18/10 16:53:00,13.3
461,01/19/10 01:01:00,01/18/10 17:01:00,13.0
462,01/19/10 01:21:00,01/18/10 17:21:00,13.0
463,01/19/10 01:31:00,01/18/10 17:31:00,13.0
