,UCT Date,Custom Date,Temp (C)
209,01/08/10 02:53:00,01/07/10 18:53:00,9.4
210,01/08/10 03:53:00,01/07/10 19:53:00,9.4
211,01/08/10 04:53:00,01/07/10 20:53:00,8.9
212,01/08/10 05:53:00,01/07/10 21:53:00,8.9
213,01/08/10 06:53:00,01/07/10 22:53:00,8.3
214,01/08/10 07:53:00,01/07/10 23:53:00,7.8
215,01/08/10 07:59:00,01/07/10 23:59:00,#N/A
216,01/08/10 08:53:00,01/08/10 00:53:00,8.3
217,01/08/10 09:53:00,01/08/10 01:53:00,8.3
218,01/08/10 10:53:00,01/08/10 02:53:00,7.8
219,01/08/10 11:53:00,01/08/10 03:53:00,8.3
220,01/08/10 12:53:00,01/08/10 04:53:00,7.8
221,01/08/10 13:53:00,01/08/10 05:53:00,7.2
222,01/08/10 14:53:00,01/08/10 06:53:00,7.2
223,01/08/10 15:53:00,01/08/10 07:53:00,7.8
224,01/08/10 16:53:00,01/08/10 08:53:00,9.4
225,01/08/10 17:53:00,01/08/10 09:53:00,9.4
226,01/08/10 18:53:00,01/08/10 10:53:00,10.0
227,01/08/10 19:53:00,01/08/10 11:53:00,11.1
228,01/08/10 20:53:00,01/08/10 12:53:00,12.2
229,01/08/10 21:53:00,01/08/10 13:53:00,11.1
230,01/08/10 22:53:00,01/08/10 14:53:00,12.8
231,01/08/10 23:53:00,01/08/10 15:53:00,11.7
232,01/09/10 00:53:00,01/08/10 16:53:00,10.0
233,01/09/10 01:53:00,01/08/10 17:53:00,8.9
234,01/09/10 02:53:00,01/08/10 18:53:00,7.8
235,01/09/10 03:53:00,01/08/10 19:53:00,7.2
236,01/09/10 04:53:00,01/08/10 20:53:00,6.7
237,01/09/10 05:53:00,01/08/10 21:53:00,5.6
238,01/09/10 06:53:00,01/08/10 22:53:00,6.7
239,01/09/10 07:53:00,01/08/10 23:53:00,7.8
240,01/09/10 07:59:00,01/08/10 23:59:00,#N/A
241,01/09/10 08:53:00,01/09/10 00:53:00,7.2
242,01/09/10 09:53:00,01/09/10 01:53:00,6.7
243,01/09/10 10:53:00,01/09/10 02:53:00,6.1
244,01/09/10 11:53:00,01/09/10 03:53:00,6.7
245,01/09/10 12:53:00,01/09/10 04:53:00,6.7
246,01/09/10 13:53:00,01/09/10 05:53:00,7.2
247,01/09/10 14:53:00,01/09/10 06:53:00,6.7
248,01/09/10 15:53:00,01/09/10 07:53:00,7.2
249,01/09/10 16:53:00,01/09/10 08:53:00,8.3
250,01/09/10 17:51:00,01/09/10 09:51:00,9.0
251,01/09/10 17:53:00,01/09/10 09:53:00,8.9
252,01/09/10 18:53:00,01/09/10 10:53:00,9.4
253,01/09/10 19:53:00,01/09/10 11:53:00,9.4
254,01/09/10 20:53:00,01/09/10 12:53:00,10.0
255,01/09/10 21:53:00,01/09/10 13:53:00,10.6
256,01/09/10 22:53:00,01/09/10 14:53:00,10.6
257,01/09/10 23:53:00,01/09/10 15:53:00,11.1
258,01/10/10 00:53:00,01/09/10 16:53:00,10.6
259,01/10/10 01:53:00,01/09/10 17:53:00,9.4
260,01/10/10 02:53:00,01/09/10 18:53:00,8.9
261,01/10/10 03:53:00,01/09/10 19:53:00,6.7
262,01/10/10 04:53:00,01/09/10 20:53:00,6.1
263,01/10/10 05:17:00,01/09/10 21:17:00,6.0
264,01/10/10 05:53:00,01/09/10 21:53:00,5.6
265,01/10/10 06:53:00,01/09/10 22:53:00,5.0
266,01/10/10 07:53:00,01/09/10 23:53:00,5.0
267,01/10/10 07:59:00,01/09/10 23:59:00,#N/A
268,01/10/10 08:53:00,01/10/10 00:53:00,4.4
269,01/10/10 09:53:00,01/10/10 01:53:00,6.1
270,01/10/10 10:53:00,01/10/10 02:53:00,5.0
271,01/10/10 11:15:00,01/10/10 03:15:00,5.0
272,01/10/10 11:19:00,01/10/10 03:19:00,6.0
273,01/10/10 11:21:00,01/10/10 03:21:00,5.0
274,01/10/10 11:30:00,01/10/10 03:30:00,4.0
275,01/10/10 11:44:00,01/10/10 03:44:00,4.0
276,01/10/10 11:53:00,01/10/10 03:53:00,3.9
277,01/10/10 12:48:00,01/10/10 04:48:00,6.0
278,01/10/10 12:53:00,01/10/10 04:53:00,5.6
279,01/10/10 12:56:00,01/10/10 04:56:00,4.0
280,01/10/10 13:06:00,01/10/10 05:06:00,4.0
281,01/10/10 13:21:00,01/10/10 05:21:00,4.0
282,01/10/10 13:30:00,01/10/10 05:30:00,4.0
283,01/10/10 13:51:00,01/10/10 05:51:00,5.0
284,01/10/10 13:53:00,01/10/10 05:53:00,5.0
285,01/10/10 14:53:00,01/10/10 06:53:00,4.4
286,01/10/10 15:53:00,01/10/10 07:53:00,5.6
287,01/10/10 16:46:00,01/10/10 08:46:00,7.0
288,01/10/10 16:53:00,01/10/10 08:53:00,7.2
289,01/10/10 17:03:00,01/10/10 09:03:00,7.0
290,01/10/10 17:23:00,01/10/10 09:23:00,6.0
291,01/10/10 17:53:00,01/10/10 09:53:00,6.7
292,01/10/10 18:08:00,01/10/10 10:08:00,7.0
293,01/10/10 18:39:00,01/10/10 10:39:00,8.0
294,01/10/10 18:53:00,01/10/10 10:53:00,8.9
295,01/10/10 19:00:00,01/10/10 11:00:00,9.0
296,01/10/10 19:39:00,01/10/10 11:39:00,9.0
297,01/10/10 19:53:00,01/10/10 11:53:00,8.9
298,01/10/10 20:43:00,01/10/10 12:43:00,9.0
299,01/10/10 20:53:00,01/10/10 12:53:00,10.0
300,01/10/10 21:53:00,01/10/10 13:53:00,11.1
301,01/10/10 22:53:00,01/10/10 14:53:00,11.1
302,01/10/10 23:53:00,01/10/10 15:53:00,10.6
303,01/11/10 00:53:00,01/10/10 16:53:00,10.6
304,01/11/10 01:53:00,01/10/10 17:53:00,10.6
305,01/11/10 02:53:00,01/10/10 18:53:00,10.0
306,01/11/10 03:53:00,01/10/10 19:53:00,9.4
307,01/11/10 04:53:00,01/10/10 20:53:00,9.4
308,01/11/10 05:53:00,01/10/10 21:53:00,9.4
309,01/11/10 06:53:00,01/10/10 22:53:00,8.9
310,01/11/10 07:53:00,01/10/10 23:53:00,7.8
311,01/11/10 07:59:00,01/10/10 23:59:00,#N/A
312,01/11/10 08:53:00,01/11/10 00:53:00,8.3
313,01/11/10 09:53:00,01/11/10 01:53:00,7.8
314,01/11/10 10:53:00,01/11/10 02:53:00,8.3
315,01/11/10 11:51:00,01/11/10 03:51:00,7.0
316,01/11/10 11:53:00,01/11/10 03:53:00,7.2
317,01/11/10 12:53:00,01/11/10 04:53:00,6.7
318,01/11/10 13:53:00,01/11/10 05:53:00,7.2
319,01/11/10 14:53:00,01/11/10 06:53:00,7.2
320,01/11/10 15:53:00,01/11/10 07:53:00,7.2
321,01/11/10 16:53:00,01/11/10 08:53:00,8.9
322,01/11/10 17:53:00,01/11/10 09:53:00,9.4
323,01/11/10 18:53:00,01/11/10 10:53:00,10.6
324,01/11/10 19:53:00,01/11/10 11:53:00,10.6
325,01/11/10 20:53:00,01/11/10 12:53:00,11.1
326,01/11/10 21:53:00,01/11/10 13:53:00,11.1
327,01/11/10 22:53:00,01/11/10 14:53:00,11.1
328,01/11/10 23:53:00,01/11/10 15:53:00,10.6
329,01/12/10 00:53:00,01/11/10 16:53:00,11.1
330,01/12/10 01:53:00,01/11/10 17:53:00,10.0
331,01/12/10 02:53:00,01/11/10 18:53:00,10.0
332,01/12/10 03:53:00,01/11/10 19:53:00,10.0
333,01/12/10 04:53:00,01/11/10 20:53:00,8.9
334,01/12/10 05:53:00,01/11/10 21:53:00,9.4
335,01/12/10 06:53:00,01/11/10 22:53:00,9.4
336,01/12/10 07:53:00,01/11/10 23:53:00,10.6
337,01/12/10 07:59:00,01/11/10 23:59:00,#N/A
338,01/12/10 08:53:00,01/12/10 00:53:00,11.7
339,01/12/10 09:50:00,01/12/10 01:50:00,12.0
340,01/12/10 09:53:00,01/12/10 01:53:00,11.7
341,01/12/10 10:43:00,01/12/10 02:43:00,12.0
342,01/12/10 10:53:00,01/12/10 02:53:00,11.7
343,01/12/10 11:53:00,01/12/10 03:53:00,12.2
344,01/12/10 12:51:00,01/12/10 04:51:00,12.0
345,01/12/10 12:53:00,01/12/10 04:53:00,12.2
346,01/12/10 13:53:00,01/12/10 05:53:00,12.2
347,01/12/10 14:53:00,01/12/10 06:53:00,12.2
348,01/12/10 15:31:00,01/12/10 07:31:00,12.0
349,01/12/10 15:39:00,01/12/10 07:39:00,12.0
350,01/12/10 15:53:00,01/12/10 07:53:00,12.8
351,01/12/10 16:53:00,01/12/10 08:53:00,12.8
352,01/12/10 17:53:00,01/12/10 09:53:00,13.3
353,01/12/10 18:53:00,01/12/10 10:53:00,13.9
354,01/12/10 19:53:00,01/12/10 11:53:00,15.6
355,01/12/10 20:00:00,01/12/10 12:00:00,16.0
356,01/12/10 20:53:00,01/12/10 12:53:00,15.6
357,01/12/10 21:22:00,01/12/10 13:22:00,16.0
358,01/12/10 21:53:00,01/12/10 13:53:00,15.0
359,01/12/10 22:53:00,01/12/10 14:53:00,15.0
360,01/12/10 23:53:00,01/12/10 15:53:00,15.0
361,01/13/10 00:53:00,01/12/10 16:53:00,14.4
362,01/13/10 01:53:00,01/12/10 17:53:00,14.4
363,01/13/10 02:33:00,01/12/10 18:33:00,14.0
364,01/13/10 02:53:00,01/12/10 18:53:00,14.4
365,01/13/10 03:53:00,01/12/10 19:53:00,14.4
366,01/13/10 04:53:00,01/12/10 20:53:00,14.4
367,01/13/10 05:42:00,01/12/10 21:42:00,14.0
368,01/13/10 05:53:00,01/12/10 21:53:00,14.4
369,01/13/10 06:41:00,01/12/10 22:41:00,14.0
370,01/13/10 06:53:00,01/12/10 22:53:00,13.9
371,01/13/10 07:53:00,01/12/10 23:53:00,13.3
372,01/13/10 07:59:00,01/12/10 23:59:00,#N/A
373,01/13/10 08:11:00,01/13/10 00:11:00,14.0
374,01/13/10 08:53:00,01/13/10 00:53:00,13.3
375,01/13/10 09:53:00,01/13/10 01:53:00,12.8
376,01/13/10 10:51:00,01/13/10 02:51:00,12.0
377,01/13/10 10:53:00,01/13/10 02:53:00,12.2
378,01/13/10 11:53:00,01/13/10 03:53:00,12.8
379,01/13/10 12:16:00,01/13/10 04:16:00,13.0
380,01/13/10 12:53:00,01/13/10 04:53:00,12.8
381,01/13/10 13:53:00,01/13/10 05:53:00,12.2
382,01/13/10 14:53:00,01/13/10 06:53:00,11.7
383,01/13/10 15:53:00,01/13/10 07:53:00,12.2
384,01/13/10 16:53:00,01/13/10 08:53:00,12.8
385,01/13/10 17:39:00,01/13/10 09:39:00,14.0
386,01/13/10 17:53:00,01/13/10 09:53:00,13.9
387,01/13/10 18:51:00,01/13/10 10:51:00,16.0
388,01/13/10 18:53:00,01/13/10 10:53:00,15.6
389,01/13/10 19:53:00,01/13/10 11:53:00,13.9
390,01/13/10 20:45:00,01/13/10 12:45:00,15.0
391,01/13/10 20:53:00,01/13/10 12:53:00,14.4
392,01/13/10 21:53:00,01/13/10 13:53:00,14.4
393,01/13/10 22:53:00,01/13/10 14:53:00,14.4
394,01/13/10 23:53:00,01/13/10 15:53:00,13.9
395,01/14/10 00:53:00,01/13/10 16:53:00,12.8
396,01/14/10 01:38:00,01/13/10 17:38:00,13.0
397,01/14/10 01:53:00,01/13/10 17:53:00,12.8
398,01/14/10 02:32:00,01/13/10 18:32:00,13.0
399,01/14/10 02:53:00,01/13/10 18:53:00,12.2
400,01/14/10 03:19:00,01/13/10 19:19:00,12.0
401,01/14/10 03:53:00,01/13/10 19:53:00,11.7
402,01/14/10 04:53:00,01/13/10 20:53:00,10.6
403,01/14/10 05:53:00,01/13/10 21:53:00,10.0
404,01/14/10 06:53:00,01/13/10 22:53:00,9.4
405,01/14/10 07:36:00,01/13/10 23:36:00,8.0
406,01/14/10 07:53:00,01/13/10 23:53:00,7.2
407,01/14/10 07:59:00,01/13/10 23:59:00,#N/A
408,01/14/10 08:53:00,01/14/10 00:53:00,7.8
409,01/14/10 09:53:00,01/14/10 01:53:00,7.2
410,01/14/10 10:53:00,01/14/10 02:53:00,6.7
411,01/14/10 11:53:00,01/14/10 03:53:00,6.1
412,01/14/10 12:53:00,01/14/10 04:53:00,6.7
413,01/14/10 13:53:00,01/14/10 05:53:00,6.1
414,01/14/10 14:53:00,01/14/10 06:53:00,6.1
415,01/14/10 15:53:00,01/14/10 07:53:00,6.1
416,01/14/10 16:08:00,01/14/10 08:08:00,7.0
417,01/14/10 16:10:00,01/14/10 08:10:00,7.0
418,01/14/10 16:24:00,01/14/10 08:24:00,8.0
419,01/14/10 16:31:00,01/14/10 08:31:00,8.0
420,01/14/10 16:53:00,01/14/10 08:53:00,8.3
421,01/14/10 17:53:00,01/14/10 09:53:00,8.9
422,01/14/10 18:12:00,01/14/10 10:12:00,9.0
423,01/14/10 18:53:00,01/14/10 10:53:00,8.9
424,01/14/10 19:05:00,01/14/10 11:05:00,9.0
425,01/14/10 19:53:00,01/14/10 11:53:00,9.4
426,01/14/10 20:53:00,01/14/10 12:53:00,11.7
427,01/14/10 21:53:00,01/14/10 13:53:00,12.8
428,01/14/10 22:53:00,01/14/10 14:53:00,12.8
429,01/14/10 23:53:00,01/14/10 15:53:00,13.3
430,01/15/10 00:53:00,01/14/10 16:53:00,12.8
431,01/15/10 01:53:00,01/14/10 17:53:00,11.7
432,01/15/10 02:53:00,01/14/10 18:53:00,10.6
433,01/15/10 03:53:00,01/14/10 19:53:00,10.6
434,01/15/10 04:53:00,01/14/10 20:53:00,10.0
435,01/15/10 05:53:00,01/14/10 21:53:00,9.4
436,01/15/10 06:53:00,01/14/10 22:53:00,9.4
437,01/15/10 07:53:00,01/14/10 23:53:00,8.9
438,01/15/10 07:59:00,01/14/10 23:59:00,#N/A
439,01/15/10 08:53:00,01/15/10 00:53:00,10.0
440,01/15/10 09:53:00,01/15/10 01:53:00,7.8
441,01/15/10 10:53:00,01/15/10 02:53:00,7.8
442,01/15/10 11:53:00,01/15/10 03:53:00,6.7
443,01/15/10 12:53:00,01/15/10 04:53:00,7.8
444,01/15/10 13:53:00,01/15/10 05:53:00,7.2
445,01/15/10 14:53:00,01/15/10 06:53:00,7.8
446,01/15/10 15:53:00,01/15/10 07:53:00,7.8
447,01/15/10 16:53:00,01/15/10 08:53:00,8.9
448,01/15/10 17:53:00,01/15/10 09:53:00,10.0
449,01/15/10 18:53:00,01/15/10 10:53:00,11.7
450,01/15/10 19:53:00,01/15/10 11:53:00,11.7
451,01/15/10 20:53:00,01/15/10 12:53:00,12.2
452,01/15/10 21:53:00,01/15/10 13:53:00,11.7
453,01/15/10 22:53:00,01/15/10 14:53:00,11.7
454,01/15/10 23:53:00,01/15/10 15:53:00,11.7
455,01/16/10 00:53:00,01/15/10 16:53:00,11.1
456,01/16/10 01:53:00,01/15/10 17:53:00,11.7
457,01/16/10 02:53:00,01/15/10 18:53:00,10.6
458,01/16/10 03:53:00,01/15/10 19:53:00,10.0
459,01/16/10 04:53:00,01/15/10 20:53:00,10.0
460,01/16/10 05:53:00,01/15/10 21:53:00,9.4
461,01/16/10 06:53:00,01/15/10 22:53:00,9.4
462,01/16/10 07:53:00,01/15/10 23:53:00,9.4
463,01/16/10 07:59:00,01/15/10 23:59:00,#N/A
