,UCT Date,Custom Date,Temp (C)
59,01/03/10 00:00:00,01/02/10 16:00:00,21.1
60,01/03/10 00:53:00,01/02/10 16:53:00,21.7
61,01/03/10 01:53:00,01/02/10 17:53:00,21.7
62,01/03/10 02:53:00,01/02/10 18:53:00,20.6
63,01/03/10 03:53:00,01/02/10 19:53:00,20.0
64,01/03/10 04:53:00,01/02/10 20:53:00,17.2
65,01/03/10 05:53:00,01/02/10 21:53:00,17.2
66,01/03/10 06:00:00,01/02/10 22:00:00,17.2
67,01/03/10 06:53:00,01/02/10 22:53:00,17.2
68,01/03/10 07:53:00,01/02/10 23:53:00,16.1
69,01/03/10 07:59:00,01/02/10 23:59:00,#N/A
70,01/03/10 08:53:00,01/03/10 00:53:00,17.8
71,01/03/10 09:53:00,01/03/10 01:53:00,14.4
72,01/03/10 10:53:00,01/03/10 02:53:00,13.3
73,01/03/10 11:53:00,01/03/10 03:53:00,13.3
74,01/03/10 12:00:00,01/03/10 04:00:00,13.3
75,01/03/10 12:53:00,01/03/10 04:53:00,15.6
76,01/03/10 13:53:00,01/03/10 05:53:00,13.3
77,01/03/10 14:53:00,01/03/10 06:53:00,11.7
78,01/03/10 15:53:00,01/03/10 07:53:00,15.0
79,01/03/10 16:53:00,01/03/10 08:53:00,17.8
80,01/03/10 17:53:00,01/03/10 09:53:00,20.0
81,01/03/10 18:00:00,01/03/10 10:00:00,20.0
82,01/03/10 18:53:00,01/03/10 10:53:00,22.8
83,01/03/10 19:53:00,01/03/10 11:53:00,24.4
84,01/03/10 20:53:00,01/03/10 12:53:00,25.0
85,01/03/10 21:53:00,01/03/10 13:53:00,25.0
86,01/03/10 22:53:00,01/03/10 14:53:00,25.6
87,01/03/10 23:53:00,01/03/10 15:53:00,23.3
88,01/04/10 00:00:00,01/03/10 16:00:00,23.3
89,01/04/10 00:53:00,01/03/10 16:53:00,19.4
90,01/04/10 01:53:00,01/03/10 17:53:00,20.6
91,01/04/10 02:53:00,01/03/10 18:53:00,18.9
92,01/04/10 03:53:00,01/03/10 19:53:00,17.8
93,01/04/10 04:53:00,01/03/10 20:53:00,17.2
94,01/04/10 05:53:00,01/03/10 21:53:00,16.1
95,01/04/10 06:00:00,01/03/10 22:00:00,16.1
96,01/04/10 06:53:00,01/03/10 22:53:00,17.2
97,01/04/10 07:53:00,01/03/10 23:53:00,15.0
98,01/04/10 07:59:00,01/03/10 23:59:00,#N/A
99,01/04/10 08:53:00,01/04/10 00:53:00,16.1
100,01/04/10 09:53:00,01/04/10 01:53:00,15.0
101,01/04/10 10:53:00,01/04/10 02:53:00,13.9
102,01/04/10 11:53:00,01/04/10 03:53:00,12.8
103,01/04/10 12:00:00,01/04/10 04:00:00,12.8
104,01/04/10 12:53:00,01/04/10 04:53:00,13.9
105,01/04/10 13:53:00,01/04/10 05:53:00,13.9
106,01/04/10 14:53:00,01/04/10 06:53:00,12.8
107,01/04/10 15:53:00,01/04/10 07:53:00,15.6
108,01/04/10 16:53:00,01/04/10 08:53:00,18.3
109,01/04/10 17:53:00,01/04/10 09:53:00,21.1
110,01/04/10 18:00:00,01/04/10 10:00:00,21.1
111,01/04/10 18:53:00,01/04/10 10:53:00,22.8
112,01/04/10 19:53:00,01/04/10 11:53:00,22.8
113,01/04/10 20:53:00,01/04/10 12:53:00,21.7
114,01/04/10 21:53:00,01/04/10 13:53:00,19.4
115,01/04/10 22:53:00,01/04/10 14:53:00,18.9
116,01/04/10 23:53:00,01/04/10 15:53:00,17.8
117,01/05/10 00:00:00,01/04/10 16:00:00,17.8
118,01/05/10 00:53:00,01/04/10 16:53:00,17.8
119,01/05/10 01:53:00,01/04/10 17:53:00,16.1
120,01/05/10 02:53:00,01/04/10 18:53:00,15.6
121,01/05/10 03:53:00,01/04/10 19:53:00,16.7
122,01/05/10 04:53:00,01/04/10 20:53:00,16.1
123,01/05/10 05:53:00,01/04/10 21:53:00,16.1
124,01/05/10 06:00:00,01/04/10 22:00:00,16.1
125,01/05/10 06:53:00,01/04/10 22:53:00,17.2
126,01/05/10 07:53:00,01/04/10 23:53:00,13.9
127,01/05/10 07:59:00,01/04/10 23:59:00,#N/A
128,01/05/10 08:53:00,01/05/10 00:53:00,14.4
129,01/05/10 09:53:00,01/05/10 01:53:00,13.3
130,01/05/10 10:53:00,01/05/10 02:53:00,12.8
131,01/05/10 11:53:00,01/05/10 03:53:00,11.7
132,01/05/10 12:00:00,01/05/10 04:00:00,11.7
133,01/05/10 12:53:00,01/05/10 04:53:00,12.2
134,01/05/10 13:53:00,01/05/10 05:53:00,13.9
135,01/05/10 14:53:00,01/05/10 06:53:00,12.8
136,01/05/10 15:53:00,01/05/10 07:53:00,15.6
137,01/05/10 16:53:00,01/05/10 08:53:00,16.1
138,01/05/10 17:53:00,01/05/10 09:53:00,18.9
139,01/05/10 18:00:00,01/05/10 10:00:00,18.9
140,01/05/10 18:53:00,01/05/10 10:53:00,21.7
141,01/05/10 19:53:00,01/05/10 11:53:00,23.9
142,01/05/10 20:53:00,01/05/10 12:53:00,20.0
143,01/05/10 21:53:00,01/05/10 13:53:00,19.4
144,01/05/10 22:53:00,01/05/10 14:53:00,18.3
145,01/05/10 23:53:00,01/05/10 15:53:00,17.2
146,01/06/10 00:00:00,01/05/10 16:00:00,17.2
147,01/06/10 00:53:00,01/05/10 16:53:00,17.2
148,01/06/10 01:53:00,01/05/10 17:53:00,16.7
149,01/06/10 02:53:00,01/05/10 18:53:00,15.6
150,01/06/10 03:53:00,01/05/10 19:53:00,15.6
151,01/06/10 04:53:00,01/05/10 20:53:00,15.0
152,01/06/10 05:53:00,01/05/10 21:53:00,15.6
153,01/06/10 06:00:00,01/05/10 22:00:00,15.6
154,01/06/10 06:53:00,01/05/10 22:53:00,15.0
155,01/06/10 07:53:00,01/05/10 23:53:00,15.6
156,01/06/10 07:59:00,01/05/10 23:59:00,#N/A
157,01/06/10 08:53:00,01/06/10 00:53:00,14.4
158,01/06/10 09:53:00,01/06/10 01:53:00,12.8
159,01/06/10 10:53:00,01/06/10 02:53:00,12.2
160,01/06/10 11:53:00,01/06/10 03:53:00,11.1
161,01/06/10 12:00:00,01/06/10 04:00:00,11.1
162,01/06/10 12:53:00,01/06/10 04:53:00,11.1
163,01/06/10 13:53:00,01/06/10 05:53:00,11.1
164,01/06/10 14:53:00,01/06/10 06:53:00,11.7
165,01/06/10 15:53:00,01/06/10 07:53:00,13.9
166,01/06/10 16:53:00,01/06/10 08:53:00,15.6
167,01/06/10 17:53:00,01/06/10 09:53:00,17.8
168,01/06/10 18:00:00,01/06/10 10:00:00,17.8
169,01/06/10 18:53:00,01/06/10 10:53:00,20.6
170,01/06/10 19:53:00,01/06/10 11:53:00,21.7
171,01/06/10 20:53:00,01/06/10 12:53:00,22.8
172,01/06/10 21:53:00,01/06/10 13:53:00,18.3
173,01/06/10 22:53:00,01/06/10 14:53:00,17.2
174,01/06/10 23:53:00,01/06/10 15:53:00,16.1
175,01/07/10 00:00:00,01/06/10 16:00:00,16.1
176,01/07/10 00:53:00,01/06/10 16:53:00,16.1
177,01/07/10 01:53:00,01/06/10 17:53:00,15.6
178,01/07/10 02:53:00,01/06/10 18:53:00,15.0
179,01/07/10 03:53:00,01/06/10 19:53:00,15.6
180,01/07/10 04:53:00,01/06/10 20:53:00,13.9
181,01/07/10 05:53:00,01/06/10 21:53:00,14.4
182,01/07/10 06:00:00,01/06/10 22:00:00,14.4
183,01/07/10 06:53:00,01/06/10 22:53:00,14.4
184,01/07/10 07:53:00,01/06/10 23:53:00,12.8
185,01/07/10 07:59:00,01/06/10 23:59:00,#N/A
186,01/07/10 08:53:00,01/07/10 00:53:00,12.8
187,01/07/10 09:53:00,01/07/10 01:53:00,11.7
188,01/07/10 10:53:00,01/07/10 02:53:00,10.6
189,01/07/10 11:53:00,01/07/10 03:53:00,10.0
190,01/07/10 12:00:00,01/07/10 04:00:00,10.0
191,01/07/10 12:53:00,01/07/10 04:53:00,9.4
192,01/07/10 13:53:00,01/07/10 05:53:00,10.0
193,01/07/10 14:53:00,01/07/10 06:53:00,10.0
194,01/07/10 15:53:00,01/07/10 07:53:00,11.1
195,01/07/10 16:53:00,01/07/10 08:53:00,13.9
196,01/07/10 17:53:00,01/07/10 09:53:00,17.2
197,01/07/10 18:00:00,01/07/10 10:00:00,17.2
198,01/07/10 18:53:00,01/07/10 10:53:00,18.9
199,01/07/10 19:53:00,01/07/10 11:53:00,17.2
200,01/07/10 20:53:00,01/07/10 12:53:00,16.7
201,01/07/10 21:53:00,01/07/10 13:53:00,16.7
202,01/07/10 22:03:00,01/07/10 14:03:00,17.0
203,01/07/10 22:53:00,01/07/10 14:53:00,14.4
204,01/07/10 23:45:00,01/07/10 15:45:00,13.0
205,01/07/10 23:53:00,01/07/10 15:53:00,13.3
206,01/08/10 00:00:00,01/07/10 16:00:00,13.0
207,01/08/10 00:15:00,01/07/10 16:15:00,13.0
208,01/08/10 00:44:00,01/07/10 16:44:00,12.0
209,01/08/10 00:53:00,01/07/10 16:53:00,12.2
210,01/08/10 01:09:00,01/07/10 17:09:00,12.0
211,01/08/10 01:33:00,01/07/10 17:33:00,12.0
212,01/08/10 01:51:00,01/07/10 17:51:00,12.0
213,01/08/10 01:53:00,01/07/10 17:53:00,11.7
214,01/08/10 02:34:00,01/07/10 18:34:00,12.0
215,01/08/10 02:51:00,01/07/10 18:51:00,12.0
216,01/08/10 02:53:00,01/07/10 18:53:00,11.7
217,01/08/10 03:53:00,01/07/10 19:53:00,12.8
218,01/08/10 04:27:00,01/07/10 20:27:00,12.0
219,01/08/10 04:47:00,01/07/10 20:47:00,12.0
220,01/08/10 04:53:00,01/07/10 20:53:00,11.7
221,01/08/10 05:53:00,01/07/10 21:53:00,11.1
222,01/08/10 06:00:00,01/07/10 22:00:00,11.1
223,01/08/10 06:53:00,01/07/10 22:53:00,11.1
224,01/08/10 07:53:00,01/07/10 23:53:00,10.0
225,01/08/10 07:59:00,01/07/10 23:59:00,#N/A
226,01/08/10 08:14:00,01/08/10 00:14:00,11.0
227,01/08/10 08:39:00,01/08/10 00:39:00,11.0
228,01/08/10 08:53:00,01/08/10 00:53:00,10.0
229,01/08/10 09:53:00,01/08/10 01:53:00,10.6
230,01/08/10 10:53:00,01/08/10 02:53:00,11.1
231,01/08/10 11:53:00,01/08/10 03:53:00,11.1
232,01/08/10 12:00:00,01/08/10 04:00:00,11.1
233,01/08/10 12:53:00,01/08/10 04:53:00,11.1
234,01/08/10 13:53:00,01/08/10 05:53:00,11.1
235,01/08/10 14:53:00,01/08/10 06:53:00,12.2
236,01/08/10 15:53:00,01/08/10 07:53:00,13.3
237,01/08/10 16:53:00,01/08/10 08:53:00,16.7
238,01/08/10 17:53:00,01/08/10 09:53:00,21.1
239,01/08/10 18:00:00,01/08/10 10:00:00,21.1
240,01/08/10 18:53:00,01/08/10 10:53:00,22.8
241,01/08/10 19:53:00,01/08/10 11:53:00,24.4
242,01/08/10 20:53:00,01/08/10 12:53:00,22.8
243,01/08/10 21:53:00,01/08/10 13:53:00,20.6
244,01/08/10 22:53:00,01/08/10 14:53:00,20.0
245,01/08/10 23:53:00,01/08/10 15:53:00,18.3
246,01/09/10 00:00:00,01/08/10 16:00:00,18.3
247,01/09/10 00:53:00,01/08/10 16:53:00,17.8
248,01/09/10 01:53:00,01/08/10 17:53:00,16.1
249,01/09/10 02:53:00,01/08/10 18:53:00,16.1
250,01/09/10 03:53:00,01/08/10 19:53:00,15.6
251,01/09/10 04:53:00,01/08/10 20:53:00,16.1
252,01/09/10 05:53:00,01/08/10 21:53:00,18.3
253,01/09/10 06:00:00,01/08/10 22:00:00,18.3
254,01/09/10 06:53:00,01/08/10 22:53:00,17.8
255,01/09/10 07:53:00,01/08/10 23:53:00,16.7
256,01/09/10 07:59:00,01/08/10 23:59:00,#N/A
257,01/09/10 08:53:00,01/09/10 00:53:00,17.2
258,01/09/10 09:53:00,01/09/10 01:53:00,16.7
259,01/09/10 10:53:00,01/09/10 02:53:00,16.1
260,01/09/10 11:53:00,01/09/10 03:53:00,15.6
261,01/09/10 12:00:00,01/09/10 04:00:00,15.6
262,01/09/10 12:53:00,01/09/10 04:53:00,15.6
263,01/09/10 13:53:00,01/09/10 05:53:00,15.6
264,01/09/10 14:53:00,01/09/10 06:53:00,14.4
265,01/09/10 15:53:00,01/09/10 07:53:00,16.1
266,01/09/10 16:53:00,01/09/10 08:53:00,18.9
267,01/09/10 17:53:00,01/09/10 09:53:00,20.6
268,01/09/10 18:00:00,01/09/10 10:00:00,20.6
269,01/09/10 18:53:00,01/09/10 10:53:00,22.2
270,01/09/10 19:53:00,01/09/10 11:53:00,22.8
271,01/09/10 20:53:00,01/09/10 12:53:00,23.3
272,01/09/10 21:53:00,01/09/10 13:53:00,21.1
273,01/09/10 22:53:00,01/09/10 14:53:00,20.0
274,01/09/10 23:53:00,01/09/10 15:53:00,17.8
275,01/10/10 00:00:00,01/09/10 16:00:00,17.8
276,01/10/10 00:53:00,01/09/10 16:53:00,17.2
277,01/10/10 01:53:00,01/09/10 17:53:00,16.7
278,01/10/10 02:53:00,01/09/10 18:53:00,18.3
279,01/10/10 03:53:00,01/09/10 19:53:00,18.3
280,01/10/10 04:53:00,01/09/10 20:53:00,18.3
281,01/10/10 05:53:00,01/09/10 21:53:00,17.2
282,01/10/10 06:00:00,01/09/10 22:00:00,17.2
283,01/10/10 06:53:00,01/09/10 22:53:00,17.8
284,01/10/10 07:53:00,01/09/10 23:53:00,16.7
285,01/10/10 07:59:00,01/09/10 23:59:00,#N/A
286,01/10/10 08:53:00,01/10/10 00:53:00,16.7
287,01/10/10 09:53:00,01/10/10 01:53:00,16.1
288,01/10/10 10:53:00,01/10/10 02:53:00,13.9
289,01/10/10 11:53:00,01/10/10 03:53:00,12.2
290,01/10/10 12:00:00,01/10/10 04:00:00,12.2
291,01/10/10 12:53:00,01/10/10 04:53:00,13.9
292,01/10/10 13:53:00,01/10/10 05:53:00,11.7
293,01/10/10 14:53:00,01/10/10 06:53:00,12.2
294,01/10/10 15:53:00,01/10/10 07:53:00,15.0
295,01/10/10 16:53:00,01/10/10 08:53:00,18.3
296,01/10/10 17:53:00,01/10/10 09:53:00,20.0
297,01/10/10 18:00:00,01/10/10 10:00:00,20.0
298,01/10/10 18:53:00,01/10/10 10:53:00,22.2
299,01/10/10 19:53:00,01/10/10 11:53:00,23.3
300,01/10/10 20:53:00,01/10/10 12:53:00,19.4
301,01/10/10 21:53:00,01/10/10 13:53:00,19.4
302,01/10/10 22:53:00,01/10/10 14:53:00,20.0
303,01/10/10 23:53:00,01/10/10 15:53:00,19.4
304,01/11/10 00:00:00,01/10/10 16:00:00,19.4
305,01/11/10 00:53:00,01/10/10 16:53:00,17.8
306,01/11/10 01:53:00,01/10/10 17:53:00,16.7
307,01/11/10 02:53:00,01/10/10 18:53:00,16.7
308,01/11/10 03:53:00,01/10/10 19:53:00,15.6
309,01/11/10 04:53:00,01/10/10 20:53:00,15.0
310,01/11/10 05:53:00,01/10/10 21:53:00,15.6
311,01/11/10 06:00:00,01/10/10 22:00:00,15.6
312,01/11/10 06:53:00,01/10/10 22:53:00,15.0
313,01/11/10 07:53:00,01/10/10 23:53:00,15.6
314,01/11/10 07:59:00,01/10/10 23:59:00,#N/A
315,01/11/10 08:53:00,01/11/10 00:53:00,13.9
316,01/11/10 09:53:00,01/11/10 01:53:00,14.4
317,01/11/10 10:53:00,01/11/10 02:53:00,12.2
318,01/11/10 11:53:00,01/11/10 03:53:00,11.7
319,01/11/10 12:00:00,01/11/10 04:00:00,11.7
320,01/11/10 12:53:00,01/11/10 04:53:00,11.7
321,01/11/10 13:53:00,01/11/10 05:53:00,11.1
322,01/11/10 14:53:00,01/11/10 06:53:00,12.2
323,01/11/10 15:53:00,01/11/10 07:53:00,12.8
324,01/11/10 16:53:00,01/11/10 08:53:00,18.3
325,01/11/10 17:53:00,01/11/10 09:53:00,22.2
326,01/11/10 18:00:00,01/11/10 10:00:00,22.2
327,01/11/10 18:53:00,01/11/10 10:53:00,22.8
328,01/11/10 19:53:00,01/11/10 11:53:00,23.3
329,01/11/10 20:53:00,01/11/10 12:53:00,20.6
330,01/11/10 21:53:00,01/11/10 13:53:00,20.0
331,01/11/10 22:53:00,01/11/10 14:53:00,20.0
332,01/11/10 23:53:00,01/11/10 15:53:00,18.9
333,01/12/10 00:00:00,01/11/10 16:00:00,18.9
334,01/12/10 00:53:00,01/11/10 16:53:00,17.8
335,01/12/10 01:53:00,01/11/10 17:53:00,16.7
336,01/12/10 02:53:00,01/11/10 18:53:00,16.1
337,01/12/10 03:53:00,01/11/10 19:53:00,16.1
338,01/12/10 04:53:00,01/11/10 20:53:00,16.7
339,01/12/10 05:53:00,01/11/10 21:53:00,16.1
340,01/12/10 06:00:00,01/11/10 22:00:00,16.1
341,01/12/10 06:53:00,01/11/10 22:53:00,15.6
342,01/12/10 07:53:00,01/11/10 23:53:00,14.4
343,01/12/10 07:59:00,01/11/10 23:59:00,#N/A
344,01/12/10 08:53:00,01/12/10 00:53:00,13.9
345,01/12/10 09:12:00,01/12/10 01:12:00,13.0
346,01/12/10 09:17:00,01/12/10 01:17:00,13.0
347,01/12/10 09:53:00,01/12/10 01:53:00,12.2
348,01/12/10 10:48:00,01/12/10 02:48:00,12.0
349,01/12/10 10:53:00,01/12/10 02:53:00,11.7
350,01/12/10 11:06:00,01/12/10 03:06:00,12.0
351,01/12/10 11:51:00,01/12/10 03:51:00,12.0
352,01/12/10 11:53:00,01/12/10 03:53:00,11.7
353,01/12/10 12:00:00,01/12/10 04:00:00,12.0
354,01/12/10 12:53:00,01/12/10 04:53:00,11.7
355,01/12/10 13:51:00,01/12/10 05:51:00,12.0
356,01/12/10 13:53:00,01/12/10 05:53:00,11.7
357,01/12/10 14:25:00,01/12/10 06:25:00,12.0
358,01/12/10 14:44:00,01/12/10 06:44:00,11.0
359,01/12/10 14:53:00,01/12/10 06:53:00,11.7
360,01/12/10 15:31:00,01/12/10 07:31:00,12.0
361,01/12/10 15:47:00,01/12/10 07:47:00,12.0
362,01/12/10 15:53:00,01/12/10 07:53:00,11.7
363,01/12/10 16:14:00,01/12/10 08:14:00,12.0
364,01/12/10 16:53:00,01/12/10 08:53:00,13.3
365,01/12/10 17:53:00,01/12/10 09:53:00,13.9
366,01/12/10 18:00:00,01/12/10 10:00:00,13.9
367,01/12/10 18:53:00,01/12/10 10:53:00,15.0
368,01/12/10 19:53:00,01/12/10 11:53:00,16.1
369,01/12/10 20:53:00,01/12/10 12:53:00,16.7
370,01/12/10 21:53:00,01/12/10 13:53:00,18.9
371,01/12/10 22:53:00,01/12/10 14:53:00,16.7
372,01/12/10 23:53:00,01/12/10 15:53:00,15.0
373,01/13/10 00:00:00,01/12/10 16:00:00,15.0
374,01/13/10 00:51:00,01/12/10 16:51:00,14.0
375,01/13/10 00:53:00,01/12/10 16:53:00,14.4
376,01/13/10 01:53:00,01/12/10 17:53:00,13.9
377,01/13/10 02:53:00,01/12/10 18:53:00,13.9
378,01/13/10 03:53:00,01/12/10 19:53:00,13.9
379,01/13/10 04:03:00,01/12/10 20:03:00,14.0
380,01/13/10 04:51:00,01/12/10 20:51:00,14.0
381,01/13/10 04:53:00,01/12/10 20:53:00,13.9
382,01/13/10 05:53:00,01/12/10 21:53:00,13.9
383,01/13/10 06:00:00,01/12/10 22:00:00,13.9
384,01/13/10 06:53:00,01/12/10 22:53:00,13.3
385,01/13/10 07:53:00,01/12/10 23:53:00,13.3
386,01/13/10 07:59:00,01/12/10 23:59:00,#N/A
387,01/13/10 08:53:00,01/13/10 00:53:00,13.9
388,01/13/10 09:53:00,01/13/10 01:53:00,13.9
389,01/13/10 10:53:00,01/13/10 02:53:00,13.9
390,01/13/10 11:44:00,01/13/10 03:44:00,14.0
391,01/13/10 11:53:00,01/13/10 03:53:00,13.9
392,01/13/10 12:00:00,01/13/10 04:00:00,13.9
393,01/13/10 12:51:00,01/13/10 04:51:00,13.0
394,01/13/10 12:53:00,01/13/10 04:53:00,13.3
395,01/13/10 13:10:00,01/13/10 05:10:00,13.0
396,01/13/10 13:53:00,01/13/10 05:53:00,12.8
397,01/13/10 14:34:00,01/13/10 06:34:00,12.0
398,01/13/10 14:53:00,01/13/10 06:53:00,12.2
399,01/13/10 15:45:00,01/13/10 07:45:00,12.0
400,01/13/10 15:53:00,01/13/10 07:53:00,11.7
401,01/13/10 16:04:00,01/13/10 08:04:00,12.0
402,01/13/10 16:51:00,01/13/10 08:51:00,13.0
403,01/13/10 16:53:00,01/13/10 08:53:00,12.8
404,01/13/10 17:53:00,01/13/10 09:53:00,13.9
405,01/13/10 18:00:00,01/13/10 10:00:00,13.9
406,01/13/10 18:01:00,01/13/10 10:01:00,14.0
407,01/13/10 18:53:00,01/13/10 10:53:00,15.6
408,01/13/10 19:12:00,01/13/10 11:12:00,16.0
409,01/13/10 19:29:00,01/13/10 11:29:00,16.0
410,01/13/10 19:53:00,01/13/10 11:53:00,16.1
411,01/13/10 20:53:00,01/13/10 12:53:00,16.1
412,01/13/10 21:53:00,01/13/10 13:53:00,15.6
413,01/13/10 22:53:00,01/13/10 14:53:00,15.6
414,01/13/10 23:53:00,01/13/10 15:53:00,15.6
415,01/14/10 00:00:00,01/13/10 16:00:00,15.6
416,01/14/10 00:53:00,01/13/10 16:53:00,15.0
417,01/14/10 01:53:00,01/13/10 17:53:00,15.0
418,01/14/10 02:53:00,01/13/10 18:53:00,14.4
419,01/14/10 03:53:00,01/13/10 19:53:00,15.0
420,01/14/10 04:14:00,01/13/10 20:14:00,17.0
421,01/14/10 04:53:00,01/13/10 20:53:00,16.7
422,01/14/10 05:53:00,01/13/10 21:53:00,16.1
423,01/14/10 06:00:00,01/13/10 22:00:00,16.1
424,01/14/10 06:53:00,01/13/10 22:53:00,16.7
425,01/14/10 07:53:00,01/13/10 23:53:00,16.7
426,01/14/10 07:59:00,01/13/10 23:59:00,#N/A
427,01/14/10 08:53:00,01/14/10 00:53:00,16.1
428,01/14/10 09:53:00,01/14/10 01:53:00,15.6
429,01/14/10 10:53:00,01/14/10 02:53:00,15.6
430,01/14/10 11:53:00,01/14/10 03:53:00,15.6
431,01/14/10 12:00:00,01/14/10 04:00:00,15.6
432,01/14/10 12:53:00,01/14/10 04:53:00,15.0
433,01/14/10 13:53:00,01/14/10 05:53:00,14.4
434,01/14/10 14:53:00,01/14/10 06:53:00,10.6
435,01/14/10 15:53:00,01/14/10 07:53:00,12.8
436,01/14/10 16:53:00,01/14/10 08:53:00,17.2
437,01/14/10 17:53:00,01/14/10 09:53:00,19.4
438,01/14/10 18:00:00,01/14/10 10:00:00,19.4
439,01/14/10 18:53:00,01/14/10 10:53:00,19.4
440,01/14/10 19:53:00,01/14/10 11:53:00,20.0
441,01/14/10 20:53:00,01/14/10 12:53:00,21.1
442,01/14/10 21:53:00,01/14/10 13:53:00,21.1
443,01/14/10 22:53:00,01/14/10 14:53:00,21.7
444,01/14/10 23:53:00,01/14/10 15:53:00,21.1
445,01/15/10 00:00:00,01/14/10 16:00:00,21.1
446,01/15/10 00:53:00,01/14/10 16:53:00,19.4
447,01/15/10 01:53:00,01/14/10 17:53:00,18.3
448,01/15/10 02:53:00,01/14/10 18:53:00,18.3
449,01/15/10 03:53:00,01/14/10 19:53:00,16.1
450,01/15/10 04:53:00,01/14/10 20:53:00,16.1
451,01/15/10 05:53:00,01/14/10 21:53:00,15.0
452,01/15/10 06:00:00,01/14/10 22:00:00,15.0
453,01/15/10 06:53:00,01/14/10 22:53:00,16.1
454,01/15/10 07:53:00,01/14/10 23:53:00,12.8
455,01/15/10 07:59:00,01/14/10 23:59:00,#N/A
456,01/15/10 08:53:00,01/15/10 00:53:00,12.2
457,01/15/10 09:53:00,01/15/10 01:53:00,11.1
458,01/15/10 10:53:00,01/15/10 02:53:00,11.1
459,01/15/10 11:53:00,01/15/10 03:53:00,11.1
460,01/15/10 12:00:00,01/15/10 04:00:00,11.1
461,01/15/10 12:53:00,01/15/10 04:53:00,12.2
462,01/15/10 13:53:00,01/15/10 05:53:00,11.7
463,01/15/10 14:53:00,01/15/10 06:53:00,13.3
