,UCT Date,Custom Date,Temp (C)
76,01/10/10 16:48:00,01/10/10 08:48:00,8.0
77,01/10/10 17:48:00,01/10/10 09:48:00,11.0
78,01/10/10 18:50:00,01/10/10 10:50:00,14.0
79,01/10/10 22:52:00,01/10/10 14:52:00,18.0
80,01/10/10 23:52:00,01/10/10 15:52:00,17.0
81,01/11/10 01:57:00,01/10/10 17:57:00,13.0
82,01/11/10 03:46:00,01/10/10 19:46:00,8.0
83,01/11/10 13:48:00,01/11/10 05:48:00,3.0
84,01/11/10 14:48:00,01/11/10 06:48:00,3.0
85,01/11/10 15:48:00,01/11/10 07:48:00,4.0
86,01/11/10 16:48:00,01/11/10 08:48:00,8.0
87,01/11/10 17:48:00,01/11/10 09:48:00,12.0
88,01/11/10 18:47:00,01/11/10 10:47:00,14.0
89,01/11/10 19:48:00,01/11/10 11:48:00,17.0
90,01/11/10 20:48:00,01/11/10 12:48:00,18.0
91,01/11/10 22:50:00,01/11/10 14:50:00,18.0
92,01/11/10 23:58:00,01/11/10 15:58:00,17.0
93,01/12/10 14:54:00,01/12/10 06:54:00,4.0
94,01/12/10 16:48:00,01/12/10 08:48:00,9.0
95,01/12/10 17:49:00,01/12/10 09:49:00,12.0
96,01/12/10 19:50:00,01/12/10 11:50:00,16.0
97,01/12/10 22:54:00,01/12/10 14:54:00,19.0
98,01/13/10 00:53:00,01/12/10 16:53:00,17.0
99,01/13/10 14:56:00,01/13/10 06:56:00,6.0
100,01/13/10 16:48:00,01/13/10 08:48:00,11.0
101,01/13/10 17:49:00,01/13/10 09:49:00,13.0
102,01/13/10 18:48:00,01/13/10 10:48:00,14.0
103,01/13/10 21:54:00,01/13/10 13:54:00,14.0
104,01/13/10 22:52:00,01/13/10 14:52:00,13.0
105,01/14/10 00:48:00,01/13/10 16:48:00,11.0
106,01/14/10 01:51:00,01/13/10 17:51:00,10.0
107,01/14/10 14:50:00,01/14/10 06:50:00,3.0
108,01/14/10 17:55:00,01/14/10 09:55:00,10.0
109,01/14/10 18:53:00,01/14/10 10:53:00,11.0
110,01/14/10 20:48:00,01/14/10 12:48:00,14.0
111,01/14/10 21:58:00,01/14/10 13:58:00,15.0
112,01/14/10 22:59:00,01/14/10 14:59:00,15.0
113,01/15/10 00:48:00,01/14/10 16:48:00,13.0
114,01/15/10 01:48:00,01/14/10 17:48:00,8.0
115,01/15/10 02:48:00,01/14/10 18:48:00,8.0
116,01/15/10 03:48:00,01/14/10 19:48:00,8.0
117,01/15/10 14:56:00,01/15/10 06:56:00,-2.0
118,01/15/10 16:53:00,01/15/10 08:53:00,6.0
119,01/15/10 17:48:00,01/15/10 09:48:00,8.0
120,01/15/10 18:55:00,01/15/10 10:55:00,11.0
121,01/15/10 19:48:00,01/15/10 11:48:00,12.0
122,01/15/10 21:48:00,01/15/10 13:48:00,13.0
123,01/15/10 23:48:00,01/15/10 15:48:00,13.0
124,01/16/10 14:47:00,01/16/10 06:47:00,4.0
125,01/16/10 15:46:00,01/16/10 07:46:00,5.0
126,01/16/10 16:50:00,01/16/10 08:50:00,5.0
127,01/16/10 19:49:00,01/16/10 11:49:00,13.0
128,01/16/10 20:48:00,01/16/10 12:48:00,14.0
129,01/16/10 22:48:00,01/16/10 14:48:00,16.0
130,01/16/10 23:48:00,01/16/10 15:48:00,15.0
131,01/17/10 13:55:00,01/17/10 05:55:00,2.0
132,01/17/10 14:50:00,01/17/10 06:50:00,2.0
133,01/17/10 15:50:00,01/17/10 07:50:00,4.0
134,01/17/10 16:48:00,01/17/10 08:48:00,8.0
135,01/17/10 17:48:00,01/17/10 09:48:00,12.0
136,01/17/10 19:48:00,01/17/10 11:48:00,15.0
137,01/17/10 22:49:00,01/17/10 14:49:00,12.0
138,01/17/10 23:51:00,01/17/10 15:51:00,12.0
139,01/18/10 00:50:00,01/17/10 16:50:00,11.0
140,01/18/10 01:52:00,01/17/10 17:52:00,9.0
141,01/18/10 02:54:00,01/17/10 18:54:00,8.0
142,01/18/10 03:48:00,01/17/10 19:48:00,8.0
143,01/18/10 13:55:00,01/18/10 05:55:00,9.0
144,01/18/10 14:55:00,01/18/10 06:55:00,9.0
145,01/18/10 16:48:00,01/18/10 08:48:00,11.0
146,01/18/10 17:48:00,01/18/10 09:48:00,11.0
147,01/18/10 18:50:00,01/18/10 10:50:00,11.0
148,01/18/10 19:48:00,01/18/10 11:48:00,11.0
149,01/18/10 21:46:00,01/18/10 13:46:00,9.0
150,01/18/10 22:58:00,01/18/10 14:58:00,9.0
151,01/18/10 23:47:00,01/18/10 15:47:00,11.0
152,01/19/10 14:55:00,01/19/10 06:55:00,7.0
153,01/19/10 16:50:00,01/19/10 08:50:00,7.0
154,01/19/10 17:48:00,01/19/10 09:48:00,7.0
155,01/19/10 19:49:00,01/19/10 11:49:00,9.0
156,01/19/10 20:49:00,01/19/10 12:49:00,7.0
157,01/19/10 21:57:00,01/19/10 13:57:00,5.0
158,01/19/10 23:46:00,01/19/10 15:46:00,3.0
159,01/20/10 01:46:00,01/19/10 17:46:00,2.0
160,01/20/10 14:53:00,01/20/10 06:53:00,5.0
161,01/20/10 16:53:00,01/20/10 08:53:00,7.0
162,01/20/10 19:52:00,01/20/10 11:52:00,8.0
163,01/20/10 20:51:00,01/20/10 12:51:00,7.0
164,01/20/10 22:46:00,01/20/10 14:46:00,6.0
165,01/20/10 23:48:00,01/20/10 15:48:00,4.0
166,01/21/10 00:46:00,01/20/10 16:46:00,2.0
167,01/21/10 01:47:00,01/20/10 17:47:00,1.0
168,01/21/10 02:48:00,01/20/10 18:48:00,2.0
169,01/21/10 14:51:00,01/21/10 06:51:00,4.0
170,01/21/10 16:53:00,01/21/10 08:53:00,4.0
171,01/21/10 19:49:00,01/21/10 11:49:00,6.0
172,01/21/10 20:15:00,01/21/10 12:15:00,5.0
173,01/21/10 20:46:00,01/21/10 12:46:00,5.0
174,01/21/10 20:59:00,01/21/10 12:59:00,5.0
175,01/21/10 21:15:00,01/21/10 13:15:00,5.0
176,01/21/10 22:46:00,01/21/10 14:46:00,5.0
177,01/21/10 23:46:00,01/21/10 15:46:00,5.0
178,01/22/10 00:50:00,01/21/10 16:50:00,5.0
179,01/22/10 01:50:00,01/21/10 17:50:00,4.0
180,01/22/10 02:50:00,01/21/10 18:50:00,5.0
181,01/22/10 03:47:00,01/21/10 19:47:00,5.0
182,01/22/10 14:51:00,01/22/10 06:51:00,3.0
183,01/22/10 17:48:00,01/22/10 09:48:00,5.0
184,01/22/10 19:48:00,01/22/10 11:48:00,6.0
185,01/22/10 20:46:00,01/22/10 12:46:00,6.0
186,01/22/10 21:46:00,01/22/10 13:46:00,6.0
187,01/22/10 22:48:00,01/22/10 14:48:00,5.0
188,01/22/10 23:49:00,01/22/10 15:49:00,5.0
189,01/23/10 14:48:00,01/23/10 06:48:00,1.0
190,01/23/10 16:50:00,01/23/10 08:50:00,3.0
191,01/23/10 17:48:00,01/23/10 09:48:00,5.0
192,01/23/10 19:50:00,01/23/10 11:50:00,8.0
193,01/23/10 20:48:00,01/23/10 12:48:00,8.0
194,01/24/10 13:48:00,01/24/10 05:48:00,-1.0
195,01/24/10 14:48:00,01/24/10 06:48:00,-1.0
196,01/24/10 15:48:00,01/24/10 07:48:00,1.0
197,01/24/10 16:48:00,01/24/10 08:48:00,2.0
198,01/24/10 17:48:00,01/24/10 09:48:00,4.0
199,01/24/10 22:51:00,01/24/10 14:51:00,10.0
200,01/24/10 23:58:00,01/24/10 15:58:00,10.0
201,01/25/10 00:56:00,01/24/10 16:56:00,9.0
202,01/25/10 01:48:00,01/24/10 17:48:00,8.0
203,01/25/10 02:51:00,01/24/10 18:51:00,7.0
204,01/25/10 03:47:00,01/24/10 19:47:00,6.0
205,01/25/10 13:50:00,01/25/10 05:50:00,-1.0
206,01/25/10 14:50:00,01/25/10 06:50:00,0.0
207,01/25/10 15:50:00,01/25/10 07:50:00,2.0
208,01/25/10 16:50:00,01/25/10 08:50:00,4.0
209,01/25/10 17:48:00,01/25/10 09:48:00,7.0
210,01/25/10 18:57:00,01/25/10 10:57:00,8.0
211,01/25/10 19:50:00,01/25/10 11:50:00,9.0
212,01/25/10 20:48:00,01/25/10 12:48:00,10.0
213,01/25/10 22:55:00,01/25/10 14:55:00,11.0
214,01/25/10 23:49:00,01/25/10 15:49:00,11.0
215,01/26/10 14:53:00,01/26/10 06:53:00,1.0
216,01/26/10 15:46:00,01/26/10 07:46:00,3.0
217,01/26/10 16:49:00,01/26/10 08:49:00,4.0
218,01/26/10 19:55:00,01/26/10 11:55:00,11.0
219,01/26/10 21:48:00,01/26/10 13:48:00,12.0
220,01/26/10 22:47:00,01/26/10 14:47:00,11.0
221,01/26/10 23:46:00,01/26/10 15:46:00,11.0
222,01/27/10 00:46:00,01/26/10 16:46:00,9.0
223,01/27/10 01:46:00,01/26/10 17:46:00,7.0
224,01/27/10 14:55:00,01/27/10 06:55:00,5.0
225,01/27/10 17:53:00,01/27/10 09:53:00,7.0
226,01/27/10 18:51:00,01/27/10 10:51:00,7.0
227,01/27/10 19:46:00,01/27/10 11:46:00,8.0
228,01/27/10 21:56:00,01/27/10 13:56:00,10.0
229,01/27/10 22:48:00,01/27/10 14:48:00,10.0
230,01/28/10 01:48:00,01/27/10 17:48:00,9.0
231,01/28/10 15:48:00,01/28/10 07:48:00,3.0
232,01/28/10 17:55:00,01/28/10 09:55:00,8.0
233,01/28/10 18:50:00,01/28/10 10:50:00,10.0
234,01/28/10 19:50:00,01/28/10 11:50:00,11.0
235,01/28/10 20:48:00,01/28/10 12:48:00,12.0
236,01/28/10 20:54:00,01/28/10 12:54:00,12.0
237,01/28/10 22:46:00,01/28/10 14:46:00,13.0
238,01/28/10 23:49:00,01/28/10 15:49:00,13.0
239,01/29/10 00:50:00,01/28/10 16:50:00,12.0
240,01/29/10 01:48:00,01/28/10 17:48:00,9.0
241,01/29/10 02:48:00,01/28/10 18:48:00,8.0
242,01/29/10 03:48:00,01/28/10 19:48:00,6.0
243,01/29/10 14:57:00,01/29/10 06:57:00,3.0
244,01/29/10 17:46:00,01/29/10 09:46:00,7.0
245,01/29/10 18:51:00,01/29/10 10:51:00,9.0
246,01/29/10 19:52:00,01/29/10 11:52:00,11.0
247,01/29/10 20:46:00,01/29/10 12:46:00,11.0
248,01/29/10 21:48:00,01/29/10 13:48:00,12.0
249,01/30/10 14:51:00,01/30/10 06:51:00,3.0
250,01/30/10 16:48:00,01/30/10 08:48:00,6.0
251,01/30/10 17:48:00,01/30/10 09:48:00,9.0
252,01/30/10 19:48:00,01/30/10 11:48:00,13.0
253,01/30/10 20:48:00,01/30/10 12:48:00,13.0
254,01/30/10 21:48:00,01/30/10 13:48:00,14.0
255,01/30/10 23:47:00,01/30/10 15:47:00,14.0
256,01/31/10 13:50:00,01/31/10 05:50:00,1.0
257,01/31/10 14:48:00,01/31/10 06:48:00,1.0
258,01/31/10 15:55:00,01/31/10 07:55:00,3.0
259,01/31/10 16:48:00,01/31/10 08:48:00,5.0
260,01/31/10 17:48:00,01/31/10 09:48:00,7.0
261,01/31/10 18:48:00,01/31/10 10:48:00,9.0
262,01/31/10 19:48:00,01/31/10 11:48:00,11.0
263,01/31/10 20:57:00,01/31/10 12:57:00,12.0
264,01/31/10 21:50:00,01/31/10 13:50:00,12.0
265,01/31/10 22:49:00,01/31/10 14:49:00,13.0
266,02/01/10 13:50:00,02/01/10 05:50:00,2.0
267,02/01/10 14:55:00,02/01/10 06:55:00,1.0
268,02/01/10 15:48:00,02/01/10 07:48:00,1.0
269,02/01/10 16:48:00,02/01/10 08:48:00,4.0
270,02/01/10 17:48:00,02/01/10 09:48:00,7.0
271,02/01/10 18:48:00,02/01/10 10:48:00,8.0
272,02/01/10 19:55:00,02/01/10 11:55:00,10.0
273,02/01/10 20:48:00,02/01/10 12:48:00,11.0
274,02/01/10 21:46:00,02/01/10 13:46:00,11.0
275,02/02/10 01:56:00,02/01/10 17:56:00,9.0
276,02/02/10 13:57:00,02/02/10 05:57:00,1.0
277,02/02/10 14:56:00,02/02/10 06:56:00,1.0
278,02/02/10 15:46:00,02/02/10 07:46:00,3.0
279,02/02/10 18:55:00,02/02/10 10:55:00,9.0
280,02/02/10 20:56:00,02/02/10 12:56:00,11.0
281,02/02/10 23:46:00,02/02/10 15:46:00,13.0
282,02/03/10 01:46:00,02/02/10 17:46:00,11.0
283,02/03/10 14:56:00,02/03/10 06:56:00,2.0
284,02/03/10 17:48:00,02/03/10 09:48:00,9.0
285,02/03/10 18:50:00,02/03/10 10:50:00,12.0
286,02/03/10 19:49:00,02/03/10 11:49:00,13.0
287,02/03/10 21:49:00,02/03/10 13:49:00,14.0
288,02/03/10 22:46:00,02/03/10 14:46:00,14.0
289,02/03/10 23:50:00,02/03/10 15:50:00,14.0
290,02/04/10 14:50:00,02/04/10 06:50:00,3.0
291,02/04/10 16:58:00,02/04/10 08:58:00,8.0
292,02/04/10 17:43:00,02/04/10 09:43:00,10.0
293,02/04/10 18:58:00,02/04/10 10:58:00,13.0
294,02/04/10 20:50:00,02/04/10 12:50:00,14.0
295,02/04/10 23:46:00,02/04/10 15:46:00,13.0
296,02/05/10 00:50:00,02/04/10 16:50:00,11.0
297,02/05/10 01:50:00,02/04/10 17:50:00,9.0
298,02/05/10 02:48:00,02/04/10 18:48:00,9.0
299,02/05/10 03:48:00,02/04/10 19:48:00,8.0
300,02/05/10 14:50:00,02/05/10 06:50:00,7.0
301,02/05/10 16:47:00,02/05/10 08:47:00,9.0
302,02/05/10 18:48:00,02/05/10 10:48:00,10.0
303,02/05/10 19:48:00,02/05/10 11:48:00,10.0
304,02/05/10 20:48:00,02/05/10 12:48:00,11.0
305,02/05/10 21:48:00,02/05/10 13:48:00,12.0
306,02/05/10 22:48:00,02/05/10 14:48:00,12.0
307,02/05/10 23:45:00,02/05/10 15:45:00,11.0
308,02/06/10 13:46:00,02/06/10 05:46:00,8.0
309,02/06/10 14:48:00,02/06/10 06:48:00,7.0
310,02/06/10 15:48:00,02/06/10 07:48:00,7.0
311,02/06/10 16:07:00,02/06/10 08:07:00,7.0
312,02/06/10 16:48:00,02/06/10 08:48:00,7.0
313,02/06/10 17:48:00,02/06/10 09:48:00,8.0
314,02/06/10 18:47:00,02/06/10 10:47:00,9.0
315,02/06/10 19:50:00,02/06/10 11:50:00,10.0
316,02/06/10 20:48:00,02/06/10 12:48:00,11.0
317,02/06/10 21:53:00,02/06/10 13:53:00,11.0
318,02/07/10 13:48:00,02/07/10 05:48:00,4.0
319,02/07/10 14:48:00,02/07/10 06:48:00,4.0
320,02/07/10 15:48:00,02/07/10 07:48:00,1.0
321,02/07/10 16:48:00,02/07/10 08:48:00,6.0
322,02/07/10 17:47:00,02/07/10 09:47:00,7.0
323,02/07/10 22:50:00,02/07/10 14:50:00,11.0
324,02/07/10 23:51:00,02/07/10 15:51:00,10.0
325,02/08/10 00:51:00,02/07/10 16:51:00,9.0
326,02/08/10 01:49:00,02/07/10 17:49:00,7.0
327,02/08/10 02:53:00,02/07/10 18:53:00,6.0
328,02/08/10 03:48:00,02/07/10 19:48:00,5.0
329,02/08/10 13:52:00,02/08/10 05:52:00,2.0
330,02/08/10 14:48:00,02/08/10 06:48:00,1.0
331,02/08/10 15:48:00,02/08/10 07:48:00,3.0
332,02/08/10 16:48:00,02/08/10 08:48:00,6.0
333,02/08/10 17:48:00,02/08/10 09:48:00,7.0
334,02/08/10 18:53:00,02/08/10 10:53:00,9.0
335,02/08/10 19:48:00,02/08/10 11:48:00,10.0
336,02/08/10 20:52:00,02/08/10 12:52:00,11.0
337,02/08/10 22:50:00,02/08/10 14:50:00,12.0
338,02/09/10 01:52:00,02/08/10 17:52:00,10.0
339,02/09/10 14:56:00,02/09/10 06:56:00,3.0
340,02/09/10 16:52:00,02/09/10 08:52:00,8.0
341,02/09/10 17:52:00,02/09/10 09:52:00,10.0
342,02/09/10 18:52:00,02/09/10 10:52:00,10.0
343,02/09/10 20:55:00,02/09/10 12:55:00,9.0
344,02/09/10 21:51:00,02/09/10 13:51:00,8.0
345,02/09/10 22:46:00,02/09/10 14:46:00,8.0
346,02/09/10 23:23:00,02/09/10 15:23:00,6.0
347,02/09/10 23:46:00,02/09/10 15:46:00,4.0
348,02/10/10 00:46:00,02/09/10 16:46:00,4.0
349,02/10/10 14:54:00,02/10/10 06:54:00,3.0
350,02/10/10 15:45:00,02/10/10 07:45:00,3.0
351,02/10/10 16:50:00,02/10/10 08:50:00,3.0
352,02/10/10 18:54:00,02/10/10 10:54:00,6.0
353,02/11/10 00:56:00,02/10/10 16:56:00,10.0
354,02/11/10 14:53:00,02/11/10 06:53:00,1.0
355,02/11/10 16:50:00,02/11/10 08:50:00,7.0
356,02/11/10 17:50:00,02/11/10 09:50:00,9.0
357,02/11/10 20:50:00,02/11/10 12:50:00,13.0
358,02/11/10 21:50:00,02/11/10 13:50:00,13.0
359,02/11/10 22:48:00,02/11/10 14:48:00,13.0
360,02/12/10 00:48:00,02/11/10 16:48:00,13.0
361,02/12/10 01:48:00,02/11/10 17:48:00,11.0
362,02/12/10 02:48:00,02/11/10 18:48:00,9.0
363,02/12/10 03:48:00,02/11/10 19:48:00,8.0
364,02/12/10 14:58:00,02/12/10 06:58:00,6.0
365,02/12/10 16:50:00,02/12/10 08:50:00,9.0
366,02/12/10 18:47:00,02/12/10 10:47:00,12.0
367,02/12/10 19:46:00,02/12/10 11:46:00,13.0
368,02/12/10 20:50:00,02/12/10 12:50:00,14.0
369,02/12/10 21:50:00,02/12/10 13:50:00,14.0
370,02/12/10 22:48:00,02/12/10 14:48:00,15.0
371,02/13/10 14:56:00,02/13/10 06:56:00,3.0
372,02/13/10 16:50:00,02/13/10 08:50:00,6.0
373,02/13/10 17:46:00,02/13/10 09:46:00,10.0
374,02/13/10 18:50:00,02/13/10 10:50:00,12.0
375,02/13/10 20:48:00,02/13/10 12:48:00,15.0
376,02/13/10 21:48:00,02/13/10 13:48:00,16.0
377,02/13/10 22:48:00,02/13/10 14:48:00,17.0
378,02/14/10 13:50:00,02/14/10 05:50:00,4.0
379,02/14/10 15:48:00,02/14/10 07:48:00,6.0
380,02/14/10 16:48:00,02/14/10 08:48:00,9.0
381,02/14/10 17:48:00,02/14/10 09:48:00,12.0
382,02/14/10 22:53:00,02/14/10 14:53:00,19.0
383,02/14/10 23:56:00,02/14/10 15:56:00,19.0
384,02/15/10 00:55:00,02/14/10 16:55:00,17.0
385,02/15/10 02:52:00,02/14/10 18:52:00,13.0
386,02/15/10 03:47:00,02/14/10 19:47:00,11.0
387,02/15/10 13:50:00,02/15/10 05:50:00,3.0
388,02/15/10 14:48:00,02/15/10 06:48:00,4.0
389,02/15/10 15:48:00,02/15/10 07:48:00,7.0
390,02/15/10 16:48:00,02/15/10 08:48:00,9.0
391,02/15/10 17:48:00,02/15/10 09:48:00,12.0
392,02/15/10 18:49:00,02/15/10 10:49:00,14.0
393,02/15/10 19:48:00,02/15/10 11:48:00,17.0
394,02/15/10 20:55:00,02/15/10 12:55:00,18.0
395,02/15/10 22:53:00,02/15/10 14:53:00,19.0
396,02/16/10 14:54:00,02/16/10 06:54:00,3.0
397,02/16/10 17:50:00,02/16/10 09:50:00,13.0
398,02/16/10 18:50:00,02/16/10 10:50:00,16.0
399,02/16/10 20:46:00,02/16/10 12:46:00,18.0
400,02/16/10 21:47:00,02/16/10 13:47:00,19.0
401,02/16/10 23:47:00,02/16/10 15:47:00,20.0
402,02/17/10 00:51:00,02/16/10 16:51:00,19.0
403,02/17/10 02:46:00,02/16/10 18:46:00,14.0
404,02/17/10 03:47:00,02/16/10 19:47:00,14.0
405,02/17/10 14:51:00,02/17/10 06:51:00,6.0
406,02/17/10 17:58:00,02/17/10 09:58:00,13.0
407,02/17/10 18:51:00,02/17/10 10:51:00,17.0
408,02/17/10 19:51:00,02/17/10 11:51:00,18.0
409,02/17/10 21:48:00,02/17/10 13:48:00,19.0
410,02/17/10 22:58:00,02/17/10 14:58:00,19.0
411,02/18/10 00:56:00,02/17/10 16:56:00,18.0
412,02/18/10 03:47:00,02/17/10 19:47:00,13.0
413,02/18/10 14:52:00,02/18/10 06:52:00,7.0
414,02/18/10 17:53:00,02/18/10 09:53:00,16.0
415,02/18/10 18:48:00,02/18/10 10:48:00,18.0
416,02/18/10 20:57:00,02/18/10 12:57:00,20.0
417,02/18/10 21:50:00,02/18/10 13:50:00,21.0
418,02/18/10 23:56:00,02/18/10 15:56:00,19.0
419,02/19/10 00:48:00,02/18/10 16:48:00,17.0
420,02/19/10 02:48:00,02/18/10 18:48:00,13.0
421,02/19/10 03:48:00,02/18/10 19:48:00,11.0
422,02/19/10 04:50:00,02/18/10 20:50:00,11.0
423,02/19/10 14:50:00,02/19/10 06:50:00,7.0
424,02/19/10 16:50:00,02/19/10 08:50:00,9.0
425,02/19/10 17:48:00,02/19/10 09:48:00,11.0
426,02/19/10 18:47:00,02/19/10 10:47:00,11.0
427,02/19/10 20:48:00,02/19/10 12:48:00,13.0
428,02/19/10 22:53:00,02/19/10 14:53:00,13.0
429,02/19/10 23:54:00,02/19/10 15:54:00,12.0
430,02/20/10 00:54:00,02/19/10 16:54:00,11.0
431,02/20/10 14:50:00,02/20/10 06:50:00,6.0
432,02/20/10 16:48:00,02/20/10 08:48:00,8.0
433,02/20/10 17:48:00,02/20/10 09:48:00,10.0
434,02/20/10 18:46:00,02/20/10 10:46:00,11.0
435,02/20/10 20:48:00,02/20/10 12:48:00,13.0
436,02/20/10 21:48:00,02/20/10 13:48:00,13.0
437,02/20/10 22:58:00,02/20/10 14:58:00,12.0
438,02/20/10 23:55:00,02/20/10 15:55:00,13.0
439,02/21/10 00:49:00,02/20/10 16:49:00,12.0
440,02/21/10 01:53:00,02/20/10 17:53:00,9.0
441,02/21/10 02:55:00,02/20/10 18:55:00,8.0
442,02/21/10 03:49:00,02/20/10 19:49:00,8.0
443,02/21/10 13:55:00,02/21/10 05:55:00,5.0
444,02/21/10 14:48:00,02/21/10 06:48:00,6.0
445,02/21/10 15:48:00,02/21/10 07:48:00,8.0
446,02/21/10 16:48:00,02/21/10 08:48:00,9.0
447,02/21/10 17:48:00,02/21/10 09:48:00,11.0
448,02/21/10 18:48:00,02/21/10 10:48:00,12.0
449,02/21/10 23:55:00,02/21/10 15:55:00,11.0
450,02/22/10 00:50:00,02/21/10 16:50:00,11.0
451,02/22/10 01:53:00,02/21/10 17:53:00,10.0
452,02/22/10 02:49:00,02/21/10 18:49:00,9.0
453,02/22/10 03:47:00,02/21/10 19:47:00,9.0
454,02/22/10 13:50:00,02/22/10 05:50:00,6.0
455,02/22/10 14:48:00,02/22/10 06:48:00,5.0
456,02/22/10 15:48:00,02/22/10 07:48:00,4.0
457,02/22/10 16:50:00,02/22/10 08:50:00,5.0
458,02/22/10 17:48:00,02/22/10 09:48:00,6.0
459,02/22/10 18:54:00,02/22/10 10:54:00,8.0
460,02/22/10 19:49:00,02/22/10 11:49:00,10.0
461,02/22/10 20:50:00,02/22/10 12:50:00,11.0
462,02/22/10 22:46:00,02/22/10 14:46:00,11.0
463,02/23/10 01:48:00,02/22/10 17:48:00,8.0
