,UCT Date,Custom Date,Temp (C)
33,01/02/10 02:51:00,01/01/10 18:51:00,11.1
34,01/02/10 03:51:00,01/01/10 19:51:00,10.6
35,01/02/10 04:51:00,01/01/10 20:51:00,10.0
36,01/02/10 05:51:00,01/01/10 21:51:00,10.6
37,01/02/10 06:00:00,01/01/10 22:00:00,10.6
38,01/02/10 06:51:00,01/01/10 22:51:00,7.8
39,01/02/10 07:51:00,01/01/10 23:51:00,10.0
40,01/02/10 07:59:00,01/01/10 23:59:00,#N/A
41,01/02/10 08:51:00,01/02/10 00:51:00,10.6
42,01/02/10 09:51:00,01/02/10 01:51:00,9.4
43,01/02/10 10:51:00,01/02/10 02:51:00,13.9
44,01/02/10 11:51:00,01/02/10 03:51:00,10.6
45,01/02/10 12:00:00,01/02/10 04:00:00,10.6
46,01/02/10 12:51:00,01/02/10 04:51:00,14.4
47,01/02/10 13:51:00,01/02/10 05:51:00,15.0
48,01/02/10 14:51:00,01/02/10 06:51:00,9.4
49,01/02/10 15:51:00,01/02/10 07:51:00,11.1
50,01/02/10 16:51:00,01/02/10 08:51:00,15.6
51,01/02/10 17:51:00,01/02/10 09:51:00,17.2
52,01/02/10 18:00:00,01/02/10 10:00:00,17.2
53,01/02/10 18:51:00,01/02/10 10:51:00,17.8
54,01/02/10 19:51:00,01/02/10 11:51:00,21.1
55,01/02/10 20:51:00,01/02/10 12:51:00,21.1
56,01/02/10 21:51:00,01/02/10 13:51:00,21.7
57,01/02/10 22:51:00,01/02/10 14:51:00,21.7
58,01/02/10 23:51:00,01/02/10 15:51:00,21.1
59,01/03/10 00:00:00,01/02/10 16:00:00,21.1
60,01/03/10 00:51:00,01/02/10 16:51:00,18.9
61,01/03/10 01:51:00,01/02/10 17:51:00,16.1
62,01/03/10 02:51:00,01/02/10 18:51:00,14.4
63,01/03/10 03:51:00,01/02/10 19:51:00,11.1
64,01/03/10 04:51:00,01/02/10 20:51:00,7.8
65,01/03/10 05:51:00,01/02/10 21:51:00,8.3
66,01/03/10 06:00:00,01/02/10 22:00:00,8.3
67,01/03/10 06:51:00,01/02/10 22:51:00,8.9
68,01/03/10 07:51:00,01/02/10 23:51:00,5.6
69,01/03/10 07:59:00,01/02/10 23:59:00,#N/A
70,01/03/10 08:51:00,01/03/10 00:51:00,4.4
71,01/03/10 09:51:00,01/03/10 01:51:00,4.4
72,01/03/10 10:51:00,01/03/10 02:51:00,3.9
73,01/03/10 11:51:00,01/03/10 03:51:00,2.2
74,01/03/10 12:00:00,01/03/10 04:00:00,2.2
75,01/03/10 12:51:00,01/03/10 04:51:00,2.2
76,01/03/10 13:51:00,01/03/10 05:51:00,2.8
77,01/03/10 14:51:00,01/03/10 06:51:00,3.9
78,01/03/10 15:51:00,01/03/10 07:51:00,5.0
79,01/03/10 16:51:00,01/03/10 08:51:00,8.3
80,01/03/10 17:51:00,01/03/10 09:51:00,13.3
81,01/03/10 18:00:00,01/03/10 10:00:00,13.3
82,01/03/10 18:51:00,01/03/10 10:51:00,17.2
83,01/03/10 19:51:00,01/03/10 11:51:00,20.0
84,01/03/10 20:51:00,01/03/10 12:51:00,22.2
85,01/03/10 21:51:00,01/03/10 13:51:00,22.8
86,01/03/10 22:51:00,01/03/10 14:51:00,21.7
87,01/03/10 23:51:00,01/03/10 15:51:00,20.0
88,01/04/10 00:00:00,01/03/10 16:00:00,20.0
89,01/04/10 00:51:00,01/03/10 16:51:00,16.1
90,01/04/10 01:51:00,01/03/10 17:51:00,11.7
91,01/04/10 02:51:00,01/03/10 18:51:00,10.0
92,01/04/10 03:51:00,01/03/10 19:51:00,8.9
93,01/04/10 04:51:00,01/03/10 20:51:00,8.3
94,01/04/10 05:51:00,01/03/10 21:51:00,8.9
95,01/04/10 06:00:00,01/03/10 22:00:00,8.9
96,01/04/10 06:51:00,01/03/10 22:51:00,8.3
97,01/04/10 07:51:00,01/03/10 23:51:00,8.3
98,01/04/10 07:59:00,01/03/10 23:59:00,#N/A
99,01/04/10 08:51:00,01/04/10 00:51:00,7.2
100,01/04/10 09:51:00,01/04/10 01:51:00,8.3
101,01/04/10 10:51:00,01/04/10 02:51:00,7.2
102,01/04/10 11:51:00,01/04/10 03:51:00,7.2
103,01/04/10 12:00:00,01/04/10 04:00:00,7.2
104,01/04/10 12:51:00,01/04/10 04:51:00,7.2
105,01/04/10 13:51:00,01/04/10 05:51:00,6.1
106,01/04/10 14:51:00,01/04/10 06:51:00,5.0
107,01/04/10 15:51:00,01/04/10 07:51:00,6.1
108,01/04/10 16:51:00,01/04/10 08:51:00,8.9
109,01/04/10 17:51:00,01/04/10 09:51:00,14.4
110,01/04/10 18:00:00,01/04/10 10:00:00,14.4
111,01/04/10 18:51:00,01/04/10 10:51:00,17.8
112,01/04/10 19:51:00,01/04/10 11:51:00,21.1
113,01/04/10 20:51:00,01/04/10 12:51:00,22.8
114,01/04/10 21:51:00,01/04/10 13:51:00,20.6
115,01/04/10 22:51:00,01/04/10 14:51:00,18.3
116,01/04/10 23:51:00,01/04/10 15:51:00,15.6
117,01/05/10 00:00:00,01/04/10 16:00:00,15.6
118,01/05/10 00:51:00,01/04/10 16:51:00,12.8
119,01/05/10 01:51:00,01/04/10 17:51:00,12.2
120,01/05/10 02:51:00,01/04/10 18:51:00,9.4
121,01/05/10 03:51:00,01/04/10 19:51:00,8.9
122,01/05/10 04:51:00,01/04/10 20:51:00,7.8
123,01/05/10 05:51:00,01/04/10 21:51:00,6.1
124,01/05/10 06:00:00,01/04/10 22:00:00,6.1
125,01/05/10 06:51:00,01/04/10 22:51:00,6.1
126,01/05/10 07:51:00,01/04/10 23:51:00,5.0
127,01/05/10 07:59:00,01/04/10 23:59:00,#N/A
128,01/05/10 08:51:00,01/05/10 00:51:00,5.6
129,01/05/10 09:51:00,01/05/10 01:51:00,4.4
130,01/05/10 10:51:00,01/05/10 02:51:00,3.9
131,01/05/10 11:51:00,01/05/10 03:51:00,3.3
132,01/05/10 12:00:00,01/05/10 04:00:00,3.3
133,01/05/10 12:51:00,01/05/10 04:51:00,3.3
134,01/05/10 13:51:00,01/05/10 05:51:00,3.3
135,01/05/10 14:51:00,01/05/10 06:51:00,3.3
136,01/05/10 15:51:00,01/05/10 07:51:00,3.9
137,01/05/10 16:51:00,01/05/10 08:51:00,7.2
138,01/05/10 17:51:00,01/05/10 09:51:00,11.1
139,01/05/10 18:00:00,01/05/10 10:00:00,11.1
140,01/05/10 18:51:00,01/05/10 10:51:00,15.6
141,01/05/10 19:51:00,01/05/10 11:51:00,18.3
142,01/05/10 20:51:00,01/05/10 12:51:00,17.8
143,01/05/10 21:51:00,01/05/10 13:51:00,18.9
144,01/05/10 22:51:00,01/05/10 14:51:00,20.6
145,01/05/10 23:51:00,01/05/10 15:51:00,17.8
146,01/06/10 00:00:00,01/05/10 16:00:00,17.8
147,01/06/10 00:51:00,01/05/10 16:51:00,14.4
148,01/06/10 01:51:00,01/05/10 17:51:00,13.9
149,01/06/10 02:51:00,01/05/10 18:51:00,13.3
150,01/06/10 03:51:00,01/05/10 19:51:00,12.8
151,01/06/10 04:51:00,01/05/10 20:51:00,12.2
152,01/06/10 05:51:00,01/05/10 21:51:00,9.4
153,01/06/10 06:00:00,01/05/10 22:00:00,9.4
154,01/06/10 06:51:00,01/05/10 22:51:00,8.3
155,01/06/10 07:51:00,01/05/10 23:51:00,8.3
156,01/06/10 07:59:00,01/05/10 23:59:00,#N/A
157,01/06/10 08:51:00,01/06/10 00:51:00,7.8
158,01/06/10 09:51:00,01/06/10 01:51:00,10.0
159,01/06/10 10:51:00,01/06/10 02:51:00,7.2
160,01/06/10 11:51:00,01/06/10 03:51:00,7.2
161,01/06/10 12:00:00,01/06/10 04:00:00,7.2
162,01/06/10 12:51:00,01/06/10 04:51:00,6.1
163,01/06/10 13:51:00,01/06/10 05:51:00,5.0
164,01/06/10 14:51:00,01/06/10 06:51:00,5.6
165,01/06/10 15:51:00,01/06/10 07:51:00,6.7
166,01/06/10 16:51:00,01/06/10 08:51:00,13.3
167,01/06/10 17:51:00,01/06/10 09:51:00,15.6
168,01/06/10 18:00:00,01/06/10 10:00:00,15.6
169,01/06/10 18:51:00,01/06/10 10:51:00,18.9
170,01/06/10 19:51:00,01/06/10 11:51:00,20.6
171,01/06/10 20:51:00,01/06/10 12:51:00,19.4
172,01/06/10 21:51:00,01/06/10 13:51:00,22.2
173,01/06/10 22:51:00,01/06/10 14:51:00,22.2
174,01/06/10 23:51:00,01/06/10 15:51:00,21.1
175,01/07/10 00:00:00,01/06/10 16:00:00,21.1
176,01/07/10 00:51:00,01/06/10 16:51:00,16.7
177,01/07/10 01:51:00,01/06/10 17:51:00,15.0
178,01/07/10 02:51:00,01/06/10 18:51:00,12.2
179,01/07/10 03:51:00,01/06/10 19:51:00,13.3
180,01/07/10 04:51:00,01/06/10 20:51:00,12.2
181,01/07/10 05:51:00,01/06/10 21:51:00,11.7
182,01/07/10 06:00:00,01/06/10 22:00:00,11.7
183,01/07/10 06:51:00,01/06/10 22:51:00,10.6
184,01/07/10 07:51:00,01/06/10 23:51:00,7.8
185,01/07/10 07:59:00,01/06/10 23:59:00,#N/A
186,01/07/10 08:51:00,01/07/10 00:51:00,8.3
187,01/07/10 09:51:00,01/07/10 01:51:00,7.2
188,01/07/10 10:51:00,01/07/10 02:51:00,6.1
189,01/07/10 11:51:00,01/07/10 03:51:00,6.1
190,01/07/10 12:00:00,01/07/10 04:00:00,6.1
191,01/07/10 12:51:00,01/07/10 04:51:00,5.6
192,01/07/10 13:51:00,01/07/10 05:51:00,8.3
193,01/07/10 14:51:00,01/07/10 06:51:00,10.0
194,01/07/10 15:51:00,01/07/10 07:51:00,7.2
195,01/07/10 16:51:00,01/07/10 08:51:00,12.2
196,01/07/10 17:51:00,01/07/10 09:51:00,15.0
197,01/07/10 18:00:00,01/07/10 10:00:00,15.0
198,01/07/10 18:51:00,01/07/10 10:51:00,18.3
199,01/07/10 19:51:00,01/07/10 11:51:00,20.0
200,01/07/10 20:51:00,01/07/10 12:51:00,22.2
201,01/07/10 21:51:00,01/07/10 13:51:00,21.7
202,01/07/10 22:51:00,01/07/10 14:51:00,21.7
203,01/07/10 23:51:00,01/07/10 15:51:00,23.9
204,01/08/10 00:00:00,01/07/10 16:00:00,23.9
205,01/08/10 00:51:00,01/07/10 16:51:00,20.6
206,01/08/10 01:51:00,01/07/10 17:51:00,14.4
207,01/08/10 02:51:00,01/07/10 18:51:00,13.3
208,01/08/10 03:51:00,01/07/10 19:51:00,13.9
209,01/08/10 04:51:00,01/07/10 20:51:00,12.2
210,01/08/10 05:51:00,01/07/10 21:51:00,12.2
211,01/08/10 06:00:00,01/07/10 22:00:00,12.2
212,01/08/10 06:51:00,01/07/10 22:51:00,11.7
213,01/08/10 07:51:00,01/07/10 23:51:00,11.1
214,01/08/10 07:59:00,01/07/10 23:59:00,#N/A
215,01/08/10 08:51:00,01/08/10 00:51:00,10.0
216,01/08/10 09:51:00,01/08/10 01:51:00,10.0
217,01/08/10 10:51:00,01/08/10 02:51:00,8.9
218,01/08/10 11:51:00,01/08/10 03:51:00,8.3
219,01/08/10 12:00:00,01/08/10 04:00:00,8.3
220,01/08/10 12:51:00,01/08/10 04:51:00,7.8
221,01/08/10 13:51:00,01/08/10 05:51:00,7.8
222,01/08/10 14:51:00,01/08/10 06:51:00,8.3
223,01/08/10 15:51:00,01/08/10 07:51:00,7.8
224,01/08/10 16:51:00,01/08/10 08:51:00,13.3
225,01/08/10 17:51:00,01/08/10 09:51:00,18.3
226,01/08/10 18:00:00,01/08/10 10:00:00,18.3
227,01/08/10 18:51:00,01/08/10 10:51:00,18.3
228,01/08/10 19:51:00,01/08/10 11:51:00,21.7
229,01/08/10 20:51:00,01/08/10 12:51:00,21.7
230,01/08/10 21:51:00,01/08/10 13:51:00,17.8
231,01/08/10 22:51:00,01/08/10 14:51:00,18.3
232,01/08/10 23:51:00,01/08/10 15:51:00,17.8
233,01/09/10 00:00:00,01/08/10 16:00:00,17.8
234,01/09/10 00:51:00,01/08/10 16:51:00,17.2
235,01/09/10 01:51:00,01/08/10 17:51:00,14.4
236,01/09/10 02:51:00,01/08/10 18:51:00,12.8
237,01/09/10 03:49:00,01/08/10 19:49:00,12.0
238,01/09/10 03:51:00,01/08/10 19:51:00,12.2
239,01/09/10 04:11:00,01/08/10 20:11:00,11.0
240,01/09/10 04:34:00,01/08/10 20:34:00,11.0
241,01/09/10 04:51:00,01/08/10 20:51:00,10.6
242,01/09/10 05:51:00,01/08/10 21:51:00,9.4
243,01/09/10 06:00:00,01/08/10 22:00:00,9.4
244,01/09/10 06:51:00,01/08/10 22:51:00,10.0
245,01/09/10 07:51:00,01/08/10 23:51:00,9.4
246,01/09/10 07:59:00,01/08/10 23:59:00,#N/A
247,01/09/10 08:51:00,01/09/10 00:51:00,8.3
248,01/09/10 09:51:00,01/09/10 01:51:00,8.9
249,01/09/10 10:51:00,01/09/10 02:51:00,7.8
250,01/09/10 11:51:00,01/09/10 03:51:00,7.8
251,01/09/10 12:00:00,01/09/10 04:00:00,7.8
252,01/09/10 12:51:00,01/09/10 04:51:00,7.8
253,01/09/10 13:51:00,01/09/10 05:51:00,7.2
254,01/09/10 14:51:00,01/09/10 06:51:00,7.8
255,01/09/10 15:51:00,01/09/10 07:51:00,8.3
256,01/09/10 16:51:00,01/09/10 08:51:00,11.1
257,01/09/10 17:51:00,01/09/10 09:51:00,13.3
258,01/09/10 18:00:00,01/09/10 10:00:00,13.3
259,01/09/10 18:51:00,01/09/10 10:51:00,16.1
260,01/09/10 19:51:00,01/09/10 11:51:00,17.8
261,01/09/10 20:51:00,01/09/10 12:51:00,19.4
262,01/09/10 21:51:00,01/09/10 13:51:00,20.0
263,01/09/10 22:51:00,01/09/10 14:51:00,17.8
264,01/09/10 23:51:00,01/09/10 15:51:00,17.2
265,01/10/10 00:00:00,01/09/10 16:00:00,17.2
266,01/10/10 00:51:00,01/09/10 16:51:00,18.3
267,01/10/10 01:51:00,01/09/10 17:51:00,16.7
268,01/10/10 02:01:00,01/09/10 18:01:00,14.0
269,01/10/10 02:39:00,01/09/10 18:39:00,12.0
270,01/10/10 02:49:00,01/09/10 18:49:00,12.0
271,01/10/10 02:51:00,01/09/10 18:51:00,12.2
272,01/10/10 03:51:00,01/09/10 19:51:00,10.6
273,01/10/10 04:51:00,01/09/10 20:51:00,10.0
274,01/10/10 05:51:00,01/09/10 21:51:00,10.0
275,01/10/10 06:00:00,01/09/10 22:00:00,10.0
276,01/10/10 06:51:00,01/09/10 22:51:00,7.8
277,01/10/10 07:51:00,01/09/10 23:51:00,7.8
278,01/10/10 07:59:00,01/09/10 23:59:00,#N/A
279,01/10/10 08:51:00,01/10/10 00:51:00,7.2
280,01/10/10 09:51:00,01/10/10 01:51:00,7.8
281,01/10/10 10:51:00,01/10/10 02:51:00,7.2
282,01/10/10 11:51:00,01/10/10 03:51:00,6.1
283,01/10/10 12:00:00,01/10/10 04:00:00,6.1
284,01/10/10 12:51:00,01/10/10 04:51:00,5.6
285,01/10/10 13:51:00,01/10/10 05:51:00,5.6
286,01/10/10 14:51:00,01/10/10 06:51:00,4.4
287,01/10/10 15:51:00,01/10/10 07:51:00,5.6
288,01/10/10 16:51:00,01/10/10 08:51:00,10.6
289,01/10/10 17:51:00,01/10/10 09:51:00,16.1
290,01/10/10 18:00:00,01/10/10 10:00:00,16.1
291,01/10/10 18:51:00,01/10/10 10:51:00,18.3
292,01/10/10 19:51:00,01/10/10 11:51:00,20.0
293,01/10/10 20:51:00,01/10/10 12:51:00,18.9
294,01/10/10 21:51:00,01/10/10 13:51:00,16.1
295,01/10/10 22:51:00,01/10/10 14:51:00,17.2
296,01/10/10 23:51:00,01/10/10 15:51:00,16.7
297,01/11/10 00:00:00,01/10/10 16:00:00,16.7
298,01/11/10 00:51:00,01/10/10 16:51:00,15.0
299,01/11/10 01:51:00,01/10/10 17:51:00,13.9
300,01/11/10 02:51:00,01/10/10 18:51:00,12.8
301,01/11/10 03:51:00,01/10/10 19:51:00,10.6
302,01/11/10 04:51:00,01/10/10 20:51:00,11.7
303,01/11/10 05:51:00,01/10/10 21:51:00,9.4
304,01/11/10 06:00:00,01/10/10 22:00:00,9.4
305,01/11/10 06:51:00,01/10/10 22:51:00,10.0
306,01/11/10 07:51:00,01/10/10 23:51:00,8.9
307,01/11/10 07:59:00,01/10/10 23:59:00,#N/A
308,01/11/10 08:51:00,01/11/10 00:51:00,8.9
309,01/11/10 09:51:00,01/11/10 01:51:00,7.2
310,01/11/10 10:51:00,01/11/10 02:51:00,7.2
311,01/11/10 11:51:00,01/11/10 03:51:00,8.3
312,01/11/10 12:00:00,01/11/10 04:00:00,8.3
313,01/11/10 12:51:00,01/11/10 04:51:00,7.8
314,01/11/10 13:51:00,01/11/10 05:51:00,7.2
315,01/11/10 14:51:00,01/11/10 06:51:00,6.7
316,01/11/10 15:51:00,01/11/10 07:51:00,8.3
317,01/11/10 16:51:00,01/11/10 08:51:00,12.8
318,01/11/10 17:51:00,01/11/10 09:51:00,18.3
319,01/11/10 18:00:00,01/11/10 10:00:00,18.3
320,01/11/10 18:51:00,01/11/10 10:51:00,22.2
321,01/11/10 19:51:00,01/11/10 11:51:00,22.2
322,01/11/10 20:51:00,01/11/10 12:51:00,18.9
323,01/11/10 21:51:00,01/11/10 13:51:00,17.8
324,01/11/10 22:51:00,01/11/10 14:51:00,17.2
325,01/11/10 23:51:00,01/11/10 15:51:00,16.7
326,01/12/10 00:00:00,01/11/10 16:00:00,16.7
327,01/12/10 00:51:00,01/11/10 16:51:00,15.0
328,01/12/10 01:51:00,01/11/10 17:51:00,12.8
329,01/12/10 02:51:00,01/11/10 18:51:00,10.6
330,01/12/10 02:55:00,01/11/10 18:55:00,11.0
331,01/12/10 02:59:00,01/11/10 18:59:00,11.0
332,01/12/10 03:51:00,01/11/10 19:51:00,10.0
333,01/12/10 04:51:00,01/11/10 20:51:00,9.4
334,01/12/10 05:51:00,01/11/10 21:51:00,7.8
335,01/12/10 06:00:00,01/11/10 22:00:00,7.8
336,01/12/10 06:51:00,01/11/10 22:51:00,7.8
337,01/12/10 07:51:00,01/11/10 23:51:00,6.7
338,01/12/10 07:59:00,01/11/10 23:59:00,#N/A
339,01/12/10 08:51:00,01/12/10 00:51:00,7.8
340,01/12/10 09:51:00,01/12/10 01:51:00,7.8
341,01/12/10 10:00:00,01/12/10 02:00:00,8.0
342,01/12/10 10:17:00,01/12/10 02:17:00,8.0
343,01/12/10 10:51:00,01/12/10 02:51:00,8.9
344,01/12/10 11:44:00,01/12/10 03:44:00,9.0
345,01/12/10 11:49:00,01/12/10 03:49:00,9.0
346,01/12/10 11:51:00,01/12/10 03:51:00,9.4
347,01/12/10 11:57:00,01/12/10 03:57:00,9.0
348,01/12/10 12:00:00,01/12/10 04:00:00,9.4
349,01/12/10 12:05:00,01/12/10 04:05:00,9.0
350,01/12/10 12:15:00,01/12/10 04:15:00,9.0
351,01/12/10 12:51:00,01/12/10 04:51:00,9.4
352,01/12/10 13:51:00,01/12/10 05:51:00,10.0
353,01/12/10 14:51:00,01/12/10 06:51:00,10.0
354,01/12/10 15:18:00,01/12/10 07:18:00,10.0
355,01/12/10 15:51:00,01/12/10 07:51:00,10.0
356,01/12/10 16:51:00,01/12/10 08:51:00,10.6
357,01/12/10 17:49:00,01/12/10 09:49:00,12.0
358,01/12/10 17:51:00,01/12/10 09:51:00,12.2
359,01/12/10 18:00:00,01/12/10 10:00:00,12.2
360,01/12/10 18:51:00,01/12/10 10:51:00,13.9
361,01/12/10 19:51:00,01/12/10 11:51:00,16.1
362,01/12/10 20:51:00,01/12/10 12:51:00,17.8
363,01/12/10 21:51:00,01/12/10 13:51:00,16.7
364,01/12/10 22:51:00,01/12/10 14:51:00,16.7
365,01/12/10 23:51:00,01/12/10 15:51:00,15.6
366,01/13/10 00:00:00,01/12/10 16:00:00,15.6
367,01/13/10 00:51:00,01/12/10 16:51:00,14.4
368,01/13/10 01:51:00,01/12/10 17:51:00,13.9
369,01/13/10 02:51:00,01/12/10 18:51:00,13.3
370,01/13/10 03:51:00,01/12/10 19:51:00,13.3
371,01/13/10 04:51:00,01/12/10 20:51:00,12.8
372,01/13/10 05:06:00,01/12/10 21:06:00,13.0
373,01/13/10 05:44:00,01/12/10 21:44:00,12.0
374,01/13/10 05:51:00,01/12/10 21:51:00,12.2
375,01/13/10 05:55:00,01/12/10 21:55:00,12.0
376,01/13/10 06:11:00,01/12/10 22:11:00,12.0
377,01/13/10 06:29:00,01/12/10 22:29:00,12.0
378,01/13/10 06:44:00,01/12/10 22:44:00,12.0
379,01/13/10 06:51:00,01/12/10 22:51:00,11.7
380,01/13/10 07:00:00,01/12/10 23:00:00,12.0
381,01/13/10 07:51:00,01/12/10 23:51:00,12.2
382,01/13/10 07:59:00,01/12/10 23:59:00,#N/A
383,01/13/10 08:19:00,01/13/10 00:19:00,12.0
384,01/13/10 08:24:00,01/13/10 00:24:00,12.0
385,01/13/10 08:29:00,01/13/10 00:29:00,12.0
386,01/13/10 08:33:00,01/13/10 00:33:00,12.0
387,01/13/10 08:41:00,01/13/10 00:41:00,12.0
388,01/13/10 08:49:00,01/13/10 00:49:00,12.0
389,01/13/10 08:51:00,01/13/10 00:51:00,12.2
390,01/13/10 09:19:00,01/13/10 01:19:00,12.0
391,01/13/10 09:32:00,01/13/10 01:32:00,12.0
392,01/13/10 09:49:00,01/13/10 01:49:00,12.0
393,01/13/10 09:51:00,01/13/10 01:51:00,12.2
394,01/13/10 10:27:00,01/13/10 02:27:00,12.0
395,01/13/10 10:51:00,01/13/10 02:51:00,12.8
396,01/13/10 11:06:00,01/13/10 03:06:00,13.0
397,01/13/10 11:22:00,01/13/10 03:22:00,13.0
398,01/13/10 11:39:00,01/13/10 03:39:00,14.0
399,01/13/10 11:48:00,01/13/10 03:48:00,14.0
400,01/13/10 11:51:00,01/13/10 03:51:00,13.3
401,01/13/10 12:00:00,01/13/10 04:00:00,13.3
402,01/13/10 12:06:00,01/13/10 04:06:00,13.0
403,01/13/10 12:16:00,01/13/10 04:16:00,13.0
404,01/13/10 12:29:00,01/13/10 04:29:00,13.0
405,01/13/10 12:51:00,01/13/10 04:51:00,12.8
406,01/13/10 13:51:00,01/13/10 05:51:00,12.2
407,01/13/10 14:07:00,01/13/10 06:07:00,12.0
408,01/13/10 14:51:00,01/13/10 06:51:00,11.7
409,01/13/10 15:17:00,01/13/10 07:17:00,12.0
410,01/13/10 15:51:00,01/13/10 07:51:00,11.7
411,01/13/10 16:10:00,01/13/10 08:10:00,12.0
412,01/13/10 16:51:00,01/13/10 08:51:00,13.3
413,01/13/10 17:20:00,01/13/10 09:20:00,14.0
414,01/13/10 17:32:00,01/13/10 09:32:00,14.0
415,01/13/10 17:49:00,01/13/10 09:49:00,14.0
416,01/13/10 17:51:00,01/13/10 09:51:00,14.4
417,01/13/10 18:00:00,01/13/10 10:00:00,14.4
418,01/13/10 18:49:00,01/13/10 10:49:00,16.0
419,01/13/10 18:51:00,01/13/10 10:51:00,15.6
420,01/13/10 19:44:00,01/13/10 11:44:00,16.0
421,01/13/10 19:51:00,01/13/10 11:51:00,16.1
422,01/13/10 19:58:00,01/13/10 11:58:00,16.0
423,01/13/10 20:09:00,01/13/10 12:09:00,17.0
424,01/13/10 20:51:00,01/13/10 12:51:00,16.7
425,01/13/10 21:51:00,01/13/10 13:51:00,16.1
426,01/13/10 22:51:00,01/13/10 14:51:00,15.0
427,01/13/10 23:51:00,01/13/10 15:51:00,14.4
428,01/14/10 00:00:00,01/13/10 16:00:00,14.4
429,01/14/10 00:51:00,01/13/10 16:51:00,13.3
430,01/14/10 01:51:00,01/13/10 17:51:00,11.7
431,01/14/10 02:51:00,01/13/10 18:51:00,10.6
432,01/14/10 03:51:00,01/13/10 19:51:00,10.6
433,01/14/10 04:51:00,01/13/10 20:51:00,9.4
434,01/14/10 05:51:00,01/13/10 21:51:00,8.9
435,01/14/10 06:00:00,01/13/10 22:00:00,8.9
436,01/14/10 06:49:00,01/13/10 22:49:00,9.0
437,01/14/10 06:51:00,01/13/10 22:51:00,9.4
438,01/14/10 06:59:00,01/13/10 22:59:00,8.0
439,01/14/10 07:07:00,01/13/10 23:07:00,8.0
440,01/14/10 07:15:00,01/13/10 23:15:00,8.0
441,01/14/10 07:26:00,01/13/10 23:26:00,8.0
442,01/14/10 07:35:00,01/13/10 23:35:00,7.0
443,01/14/10 07:51:00,01/13/10 23:51:00,8.3
444,01/14/10 07:59:00,01/13/10 23:59:00,#N/A
445,01/14/10 08:51:00,01/14/10 00:51:00,10.0
446,01/14/10 09:51:00,01/14/10 01:51:00,10.6
447,01/14/10 10:51:00,01/14/10 02:51:00,10.0
448,01/14/10 11:51:00,01/14/10 03:51:00,8.9
449,01/14/10 12:00:00,01/14/10 04:00:00,8.9
450,01/14/10 12:51:00,01/14/10 04:51:00,8.3
451,01/14/10 13:51:00,01/14/10 05:51:00,7.8
452,01/14/10 14:51:00,01/14/10 06:51:00,11.1
453,01/14/10 15:51:00,01/14/10 07:51:00,11.7
454,01/14/10 16:51:00,01/14/10 08:51:00,13.9
455,01/14/10 17:51:00,01/14/10 09:51:00,16.1
456,01/14/10 18:00:00,01/14/10 10:00:00,16.1
457,01/14/10 18:51:00,01/14/10 10:51:00,17.8
458,01/14/10 19:51:00,01/14/10 11:51:00,18.3
459,01/14/10 20:51:00,01/14/10 12:51:00,18.9
460,01/14/10 21:51:00,01/14/10 13:51:00,19.4
461,01/14/10 22:51:00,01/14/10 14:51:00,20.0
462,01/14/10 23:51:00,01/14/10 15:51:00,18.9
463,01/15/10 00:00:00,01/14/10 16:00:00,18.9
